,date,region,median_prev,prev_upper_50,prev_lower_50,median_I_smooth,I_smooth_upper_50,I_smooth_lower_50,ne_median,ne_median_lower_95,ne_median_upper_95
394,2022-09-16,North America,1866.3506,1940.3793,1792.4409,437.8791,455.4761,420.63196,8.288390479143578,8.247761774810476,8.32678707075129
395,2022-09-17,North America,1805.61,1877.3812,1733.5773,423.69202,440.554,406.84302,8.255153523692021,8.214310120638746,8.294086005616519
396,2022-09-18,North America,1746.8651,1815.9587,1674.4736,409.81104,426.05356,393.1875,8.222312822156283,8.179074474529221,8.261025386597979
397,2022-09-19,North America,1688.3317,1755.4736,1619.1187,396.1936,411.8351,379.76053,8.187942159945345,8.146586485284372,8.22721770701712
398,2022-09-20,North America,1633.0203,1695.1523,1566.2626,382.7791,398.03555,366.95874,8.155767807056092,8.11449850451509,8.191367233107375
399,2022-09-21,North America,1577.1702,1635.5267,1513.508,370.02545,383.99084,355.01,8.12005604754752,8.079077689765862,8.155674465559452
400,2022-09-22,North America,1523.2504,1579.6285,1460.4573,357.16113,370.53723,342.72705,8.085869298397892,8.04292823133911,8.121788837506607
401,2022-09-23,North America,1469.8412,1524.358,1409.0599,344.9483,357.6474,330.54462,8.049277562163628,8.007467208527137,8.085962468182101
402,2022-09-24,North America,1418.6042,1471.0559,1359.5741,332.8315,345.06015,318.74326,8.014073882387956,7.972320404129032,8.050605512257471
403,2022-09-25,North America,1369.5793,1420.386,1312.7776,321.17987,332.91748,307.66394,7.979369293307033,7.937645689777193,8.016326057260594
404,2022-09-26,North America,1321.7748,1371.5731,1268.009,309.85294,321.50674,297.02826,7.944216337501055,7.903431999176382,7.9812615282812125
405,2022-09-27,North America,1275.7756,1322.9802,1222.9277,299.05585,310.2335,286.85663,7.9088416469351035,7.865876309562163,7.944811975719741
406,2022-09-28,North America,1229.9108,1275.9333,1179.3247,288.43658,299.07373,276.3291,7.871771435170172,7.830654803761976,7.909029067440976
407,2022-09-29,North America,1185.9971,1230.9905,1138.0583,278.0636,288.40616,266.64587,7.835681223657967,7.795089058186468,7.873631872737404
408,2022-09-30,North America,1144.6146,1187.5472,1097.4126,268.1045,278.24435,257.29572,7.801122520440087,7.758047747055642,7.837643699945866
409,2022-10-01,North America,1105.4187,1146.2148,1058.356,258.85266,268.45892,247.89444,7.766552712341618,7.7227938885533165,7.8025955438663415
410,2022-10-02,North America,1066.9224,1107.1249,1022.8181,249.99377,259.17288,239.34663,7.730483864656856,7.689573863059732,7.768400997677038
411,2022-10-03,North America,1029.8806,1069.2267,988.77167,241.07938,250.30263,231.22339,7.696122866937073,7.65639539074491,7.733564025455615
412,2022-10-04,North America,994.39966,1032.7946,954.2451,232.74667,241.74051,223.36833,7.661180607145231,7.619871819885894,7.699035163333786
413,2022-10-05,North America,960.4013,997.3062,920.8557,224.7417,233.30573,215.53343,7.626603512590083,7.58434348722843,7.664618768410394
414,2022-10-06,North America,928.30664,963.80414,888.9713,217.07016,225.34541,208.08434,7.593356418663982,7.549039244211048,7.630994638214783
415,2022-10-07,North America,896.57355,930.9335,858.77026,209.72556,217.67249,200.8341,7.5582136624511485,7.515376496701497,7.596236918052958
416,2022-10-08,North America,866.9104,899.81116,830.0458,202.59186,210.28455,193.95612,7.5255306592681155,7.48218263150982,7.562761044079309
417,2022-10-09,North America,837.73694,870.4723,802.521,195.75024,203.27554,187.44905,7.491421532755451,7.44886179006129,7.530362296668474
418,2022-10-10,North America,809.51306,842.2968,777.302,189.15839,196.78476,181.2714,7.457133925820248,7.418515362193341,7.4970071692301445
419,2022-10-11,North America,783.2114,815.5136,753.1204,182.823,190.29549,175.62157,7.425139641324657,7.386971527344971,7.465910942455467
420,2022-10-12,North America,758.19855,789.2998,730.3759,176.91031,184.18121,170.12936,7.3931005197701225,7.357412396817378,7.43322515615879
421,2022-10-13,North America,734.23975,764.5672,707.6883,171.23396,178.33588,165.01581,7.361493231234748,7.324819016980088,7.401803925129703
422,2022-10-14,North America,711.2692,741.2534,686.5714,165.8335,172.79568,159.85901,7.32997050609246,7.295981031433065,7.371428037678522
423,2022-10-15,North America,689.74976,719.3655,666.32,160.64465,167.47308,155.1033,7.300315766932847,7.266301544142331,7.342769344471196
424,2022-10-16,North America,669.2899,697.9717,646.28766,155.8356,162.5307,150.5414,7.270485813230237,7.235104087595544,7.312343027492693
425,2022-10-17,North America,649.71216,677.45544,627.49634,151.16168,157.72498,146.01526,7.241561695053093,7.206617359284877,7.282687494732414
426,2022-10-18,North America,631.10297,657.66095,609.8086,146.76468,153.09142,141.78235,7.212960400959151,7.178849959053819,7.253196610089653
427,2022-10-19,North America,613.8656,639.2772,592.524,142.63278,148.61823,137.80275,7.18613148746107,7.14981226163707,7.226148342608071
428,2022-10-20,North America,597.4239,621.53827,575.49194,138.7009,144.45332,133.87695,7.159786826670408,7.120382170653902,7.198291380831018
429,2022-10-21,North America,582.254,605.2731,559.4645,135.006,140.49911,130.03926,7.1353471548290015,7.092976567038263,7.1730111874797915
430,2022-10-22,North America,567.1221,589.18994,544.35913,131.59702,136.78638,126.39212,7.108257694101972,7.06668207041032,7.14592960149982
431,2022-10-23,North America,552.4635,574.14514,529.7572,128.1755,133.19244,122.98536,7.082227136583608,7.039625072287258,7.120822262700137
432,2022-10-24,North America,538.57214,560.1371,516.34906,124.890915,129.8422,119.71332,7.057255047826181,7.015318954161888,7.096896102834056
433,2022-10-25,North America,525.069,546.09937,503.5725,121.75451,126.60457,116.7195,7.0319053800964335,6.99053458668743,7.0713861234803606
434,2022-10-26,North America,512.3493,532.4515,490.7768,118.727646,123.45458,113.8261,7.008033876438508,6.964159858219784,7.045963131543265
435,2022-10-27,North America,499.8827,519.714,478.9756,115.85496,120.403435,110.95056,6.9832606972931766,6.941067436068087,7.022562077611956
436,2022-10-28,North America,488.4526,507.79425,467.59982,113.02147,117.54625,108.327484,6.9617598888657675,6.9169196103891855,7.000173637983055
437,2022-10-29,North America,477.84094,497.1051,457.5135,110.47139,114.881516,105.78659,6.940652077248989,6.897041841585245,6.980554462954639
438,2022-10-30,North America,466.97415,486.8424,446.9899,108.08761,112.47651,103.46706,6.916458523095602,6.872671516819928,6.959989333087839
439,2022-10-31,North America,457.31656,476.351,437.35944,105.659874,110.16392,101.12237,6.8973793053294274,6.852032200168547,6.937193335943201
440,2022-11-01,North America,447.975,466.24023,428.93512,103.47475,107.76048,98.97464,6.877000052423658,6.834600507855718,6.916343865634654
441,2022-11-02,North America,438.7668,456.541,420.81827,101.34299,105.52159,97.07681,6.856278244480292,6.815752454181614,6.895294262516335
442,2022-11-03,North America,430.1205,447.94485,412.28906,99.290054,103.31621,95.21713,6.836938218509161,6.794142367422043,6.878398778355072
443,2022-11-04,North America,421.99014,439.79987,403.80872,97.34011,101.393394,93.28438,6.818605582644075,6.773082743526169,6.860484443397611
444,2022-11-05,North America,413.8298,431.69897,396.25998,95.53158,99.563354,91.39244,6.798305502357611,6.755831079737208,6.841515687564775
445,2022-11-06,North America,406.30533,424.2575,389.05347,93.67502,97.73927,89.709076,6.7812311038423205,6.737714452147445,6.825230560848344
446,2022-11-07,North America,399.52176,416.52902,381.4267,92.01378,96.06471,88.06569,6.765450934614821,6.716607198084514,6.805743062650298
447,2022-11-08,North America,392.86212,409.77914,374.1204,90.4538,94.35222,86.37213,6.748931017551742,6.697343106594092,6.791054681750044
448,2022-11-09,North America,386.59735,403.0828,367.96667,88.97683,92.792206,84.70882,6.733244244921404,6.683617817802001,6.774774170043844
449,2022-11-10,North America,380.37732,396.7721,361.6969,87.56036,91.30841,83.332794,6.716851850212825,6.6656237988322085,6.759334043048527
450,2022-11-11,North America,374.26135,390.5054,356.01343,86.152824,89.92184,81.922966,6.700638777290913,6.651010362468738,6.742795566089028
451,2022-11-12,North America,368.95636,384.8863,350.27777,84.814804,88.48867,80.64993,6.6877394593349155,6.634187819413648,6.729874230211713
452,2022-11-13,North America,363.44885,379.40118,344.9005,83.626526,87.21661,79.38642,6.67176919663467,6.619037437834941,6.715646360353143
453,2022-11-14,North America,358.12213,374.465,339.75644,82.37277,85.99576,78.160835,6.657346045254573,6.604542144479995,6.703551508019294
454,2022-11-15,North America,353.14014,369.52792,335.07074,81.17478,84.89341,77.00814,6.643978162284664,6.591625036312325,6.689908948072296
455,2022-11-16,North America,348.19046,364.6628,330.36444,80.06566,83.76715,75.949554,6.629505029220585,6.577176280171842,6.676758075513094
456,2022-11-17,North America,343.05008,359.6325,326.18768,78.95582,82.69272,74.90947,6.613717248590719,6.565518344128812,6.661886603728947
457,2022-11-18,North America,338.5451,355.47977,321.34784,77.7879,81.56895,73.94036,6.602181564017632,6.548642297434144,6.652340828305117
458,2022-11-19,North America,334.39923,350.5622,316.76013,76.80999,80.64793,72.862785,6.590189266773487,6.534564404093903,6.635835984659584
459,2022-11-20,North America,329.8089,346.3794,312.43707,75.848495,79.56299,71.82706,6.575141747262446,6.521397679959722,6.625373196656649
460,2022-11-21,North America,325.41568,341.70084,308.3341,74.835754,78.59023,70.881546,6.561763814952163,6.508210572524103,6.610476662815215
461,2022-11-22,North America,321.13095,337.50015,303.91913,73.81175,77.579155,69.939285,6.549032854152204,6.492748603465114,6.598685958983882
462,2022-11-23,North America,316.81238,333.28052,299.64243,72.884796,76.642555,68.943085,6.534592236766943,6.478751237852347,6.585669424172635
463,2022-11-24,North America,312.38202,328.89362,295.7533,71.898026,75.68903,68.00867,6.520057733671871,6.466268944129266,6.571688293659575
464,2022-11-25,North America,308.19708,324.80508,291.8387,70.915085,74.70334,67.14865,6.506848541023817,6.452346505677993,6.559778513237385
465,2022-11-26,North America,304.43903,320.55075,288.2452,69.97229,73.80094,66.26722,6.495695187338104,6.440780477417743,6.545562571105615
466,2022-11-27,North America,300.33826,316.51105,284.22388,69.15166,72.854904,65.4124,6.480369501435384,6.425665451437373,6.533099280834812
467,2022-11-28,North America,296.43628,312.90964,280.2047,68.23912,71.898254,64.51171,6.467499388183435,6.4110468767195625,6.523429756265906
468,2022-11-29,North America,292.5078,308.73938,276.30814,67.340775,71.10121,63.60267,6.4540695629778995,6.397230753296088,6.507743445670505
469,2022-11-30,North America,288.5699,304.03888,272.4505,66.45079,70.150375,62.761944,6.440265834305806,6.382417809364624,6.490522843148519
470,2022-12-01,North America,284.47247,299.7068,268.76544,65.56917,69.08537,61.863117,6.425020168727769,6.369606723388538,6.477119160067032
471,2022-12-02,North America,280.31915,295.70853,264.96725,64.66212,68.148445,61.03076,6.409534811784141,6.354687286955803,6.463913025365707
472,2022-12-03,North America,276.1809,291.375,260.84656,63.674446,67.20424,60.17609,6.395181670636648,6.337442405551729,6.448338673375119
473,2022-12-04,North America,271.5431,287.15625,256.89655,62.749847,66.26294,59.26938,6.375938428623909,6.322106953650479,6.433275038293938
474,2022-12-05,North America,267.14288,282.6356,252.83545,61.733498,65.31308,58.380016,6.359593411222659,6.305356943691372,6.415977367784272
475,2022-12-06,North America,263.18896,278.30933,249.04997,60.719147,64.238144,57.432655,6.346338241106308,6.291546893562245,6.401722027761102
476,2022-12-07,North America,259.04724,274.06815,244.95111,59.823807,63.260254,56.578037,6.329470005120883,6.273349227629469,6.3863491825740715
477,2022-12-08,North America,254.731,269.78473,240.8625,58.898968,62.352985,55.664726,6.311445422952331,6.2559586210786025,6.369289962944903
478,2022-12-09,North America,250.11652,264.93176,236.50024,57.894844,61.339813,54.721474,6.292078267474056,6.236495054815309,6.349368276122298
479,2022-12-10,North America,245.55478,260.22098,232.3656,56.86284,60.263073,53.744106,6.273250884824792,6.219242800994021,6.331195677577481
480,2022-12-11,North America,241.3427,256.18402,228.06418,55.82659,59.191246,52.807796,6.2570383704947306,6.1994481492546765,6.31787118884854
481,2022-12-12,North America,236.89252,251.25908,223.78821,54.881615,58.221443,51.857414,6.236887480937339,6.179755132644022,6.295568292180097
482,2022-12-13,North America,232.04956,246.3884,219.42221,53.853775,57.15193,50.867344,6.214482255243764,6.159627220181297,6.2749579642489755
483,2022-12-14,North America,227.35275,241.80511,215.04752,52.73867,56.02048,49.88657,6.194509409054236,6.138819045106211,6.257399623526956
484,2022-12-15,North America,222.56512,237.10359,210.99855,51.672924,54.975727,48.890858,6.172358354730427,6.120964916231426,6.2369553273885066
485,2022-12-16,North America,218.02707,232.5392,206.58713,50.58759,53.91397,47.958466,6.152384988928075,6.0979619956931375,6.2175808173663265
486,2022-12-17,North America,213.61594,227.62393,202.19885,49.559917,52.86231,46.954556,6.132029896957933,6.0761758173542155,6.1945518855238815
487,2022-12-18,North America,209.02867,222.60748,197.25287,48.54833,51.72436,45.960922,6.10923586200344,6.048034325105184,6.171744051316096
488,2022-12-19,North America,204.12375,217.76112,192.99875,47.51381,50.617172,44.806366,6.08328526895945,6.029870016299772,6.149359297463721
489,2022-12-20,North America,199.60005,213.12027,188.83504,46.40834,49.51416,43.87402,6.06200486373675,6.007278133508714,6.128307438653111
490,2022-12-21,North America,194.89626,207.56288,183.8332,45.376625,48.40957,42.92252,6.036790548827197,5.975513838975917,6.098023957808508
491,2022-12-22,North America,190.61276,202.77039,179.77849,44.30119,47.191193,41.768276,6.016329151375408,5.9581666793350365,6.076794043521419
492,2022-12-23,North America,186.10252,197.51434,175.58716,43.328205,46.06651,40.863605,5.9906444201368005,5.9328841214437835,6.048388976249304
493,2022-12-24,North America,181.47583,192.67152,170.93445,42.27443,44.910347,39.89411,5.964915361478731,5.903184424845265,6.02415814580285
494,2022-12-25,North America,176.69272,187.85222,166.26768,41.24064,43.798134,38.827076,5.936252998904615,5.874933020625553,5.998572785484887
495,2022-12-26,North America,171.76077,183.11357,161.9125,40.118393,42.70974,37.73904,5.907223185104052,5.850269848737838,5.972638945054715
496,2022-12-27,North America,167.40009,178.06186,157.56065,39.025436,41.57645,36.744595,5.883412572154815,5.822482606441178,5.943580954256586
497,2022-12-28,North America,163.15854,172.93858,153.13693,38.045803,40.434685,35.787994,5.8575067757253745,5.791905322345143,5.913037868320038
498,2022-12-29,North America,158.46944,167.86266,149.05832,37.03586,39.268425,34.762352,5.826089721280418,5.7669931348718935,5.882724348742131
499,2022-12-30,North America,153.81833,163.19269,144.62926,35.96656,38.132664,33.819626,5.795807663006079,5.7341588157127426,5.855644881484392
500,2022-12-31,North America,149.36049,158.72276,140.28789,34.94355,37.057396,32.81544,5.765844476932292,5.703347019789764,5.828702930484106
501,2023-01-01,North America,144.87135,153.92116,135.97891,33.939835,36.04299,31.807545,5.733955635585452,5.672148894008663,5.795021473310228
502,2023-01-02,North America,140.38184,148.8479,131.79361,32.889294,34.901817,30.827929,5.702437901953737,5.640906031315582,5.760163886949026
503,2023-01-03,North America,136.21931,144.06567,127.558426,31.89173,33.799988,29.900896,5.673038411838353,5.606113378486045,5.7269308465552715
504,2023-01-04,North America,131.9406,139.68845,123.40817,30.905502,32.677216,28.928547,5.640622235746388,5.573018559863775,5.699003914154818
505,2023-01-05,North America,127.620705,135.336,119.420456,29.912024,31.687382,27.963394,5.60671752468689,5.541257540879478,5.666455412307446
506,2023-01-06,North America,123.414505,130.81256,115.64305,28.941273,30.67536,27.065292,5.572681409911608,5.509617233921825,5.630924010726377
507,2023-01-07,North America,119.08116,126.548706,112.045364,27.987953,29.698837,26.228579,5.534689206749903,5.477810851647112,5.596999456110118
508,2023-01-08,North America,115.1328,122.44771,108.27713,26.975786,28.74462,25.393242,5.504085660076287,5.441757661885415,5.5637703635675235
509,2023-01-09,North America,111.03717,118.19031,104.57744,26.09905,27.79193,24.536093,5.464683924486228,5.406563301471452,5.526699372486992
510,2023-01-10,North America,107.14653,114.094406,100.81583,25.173729,26.834417,23.685692,5.429446542478757,5.368572440603256,5.491219996399954
511,2023-01-11,North America,103.4055,110.23834,97.194595,24.261738,25.89945,22.84433,5.395268582227766,5.331580078784204,5.45792058467492
512,2023-01-12,North America,99.909874,106.28595,93.61801,23.407747,25.015942,22.01773,5.362322822709594,5.2934503405695095,5.4196057248378615
513,2023-01-13,North America,96.427795,102.46356,90.038994,22.612595,24.089567,21.214779,5.325934747377222,5.252640444325761,5.3840884235857915
514,2023-01-14,North America,92.85306,98.78316,86.61863,21.834608,23.230797,20.380142,5.285393072765563,5.215321662959791,5.347228253927666
515,2023-01-15,North America,89.19623,94.99442,83.70688,21.011189,22.357384,19.602089,5.2434752623230185,5.1858590221397325,5.307332478697555
516,2023-01-16,North America,86.26606,91.54138,80.53363,20.208504,21.504875,18.939634,5.215621796478178,5.142945778371662,5.272155386800465
517,2023-01-17,North America,83.01491,88.37023,77.67793,19.506586,20.716967,18.230263,5.174141127738621,5.108912155768932,5.238970089511791
518,2023-01-18,North America,79.69737,85.10097,74.82403,18.787416,19.993546,17.581177,5.130138708441649,5.070302158489461,5.199120165703402
519,2023-01-19,North America,76.50745,81.85754,71.94971,18.038265,19.24672,16.931257,5.089133728020469,5.029626184649109,5.1594730014458055
520,2023-01-20,North America,73.6761,78.69983,68.74801,17.309162,18.519882,16.264397,5.054973780646805,4.978769915019035,5.1192899523713455
521,2023-01-21,North America,71.02019,76.08186,65.92236,16.63271,17.797878,15.533213,5.021409986630984,4.940827685650188,5.091393314507284
522,2023-01-22,North America,68.48442,73.4663,62.99849,16.054497,17.17597,14.887711,4.984076370479386,4.892538227595818,5.056995100833506
523,2023-01-23,North America,65.67475,71.13266,60.423622,15.475308,16.60479,14.243642,4.9370361558796585,4.8533024301282275,5.0262547802100555
524,2023-01-24,North America,63.02366,68.77409,57.73684,14.8529005,16.08411,13.655308,4.8956780762859715,4.80451539821983,4.990675141675537
525,2023-01-25,North America,60.47766,66.58991,55.166687,14.241982,15.534349,13.030339,4.855206819041538,4.760290961215621,4.960905311982719
526,2023-01-26,North America,57.825092,64.508804,52.37679,13.65296,15.05365,12.441756,4.807742069747933,4.702721693073088,4.928835753954659
527,2022-06-25,South America,8.863838,10.620412,7.368644,1.7649808,2.1976175,1.4036875,3.1026727146301942,2.962217517214216,3.245034620016671
528,2022-06-26,South America,9.960919,11.618871,8.558089,1.8691936,2.3273835,1.4866066,3.278684384359021,3.204110581613143,3.3673693174985373
529,2022-06-27,South America,11.166946,12.7769165,9.7180195,2.0069478,2.4826636,1.6002748,3.436154088483535,3.3846411400764924,3.492801092179955
530,2022-06-28,South America,12.400143,14.08519,10.890855,2.3114371,2.7111695,1.9799799,3.5043993767365285,3.399613018819542,3.599720509354227
531,2022-06-29,South America,13.737532,15.470591,12.059307,2.7177896,3.0512164,2.3741517,3.547297214802355,3.42188607862727,3.669194222313544
532,2022-06-30,South America,15.105696,16.899895,13.256875,3.086926,3.4309452,2.717455,3.6098208281705073,3.4761896104842487,3.728631845495066
533,2022-07-01,South America,16.532505,18.394222,14.547292,3.4030843,3.7842484,3.001544,3.692827537970809,3.562535715414994,3.8000787127059716
534,2022-07-02,South America,18.054934,20.00018,15.940938,3.718196,4.130662,3.2784753,3.780452213467309,3.6572553872840943,3.879897681782354
535,2022-07-03,South America,19.707443,21.73404,17.477991,4.0388346,4.484505,3.5662632,3.872889397723377,3.757219359078672,3.9639840880598736
536,2022-07-04,South America,21.489222,23.646812,19.176973,4.388523,4.856245,3.8813448,3.9629631096610662,3.858091600625512,4.053043927302564
537,2022-07-05,South America,23.426483,25.626263,20.956287,4.7668843,5.259757,4.233536,4.05289418364542,3.9486926354016005,4.134003439573908
538,2022-07-06,South America,25.56727,27.814272,22.931635,5.1953335,5.70687,4.6353216,4.141718036330974,4.038182034308815,4.2162806477011365
539,2022-07-07,South America,27.853779,30.13259,25.096117,5.656753,6.1745234,5.0640407,4.22794006349293,4.130114363455784,4.297635742659276
540,2022-07-08,South America,30.163631,32.676956,27.429445,6.1723204,6.704523,5.5474215,4.300051828706492,4.216753737081082,4.3774106861739295
541,2022-07-09,South America,32.75734,35.40734,29.868828,6.7065234,7.274727,6.0881577,4.382026243147921,4.294138085331412,4.456284819418943
542,2022-07-10,South America,35.57106,38.287003,32.45341,7.2716007,7.8959503,6.634858,4.465941145133231,4.37412659829247,4.530723794328534
543,2022-07-11,South America,38.489433,41.508915,35.352604,7.919881,8.545474,7.2256403,4.538244111155454,4.459961072522772,4.613267480262076
544,2022-07-12,South America,41.60573,44.853497,38.262383,8.574923,9.270835,7.861519,4.614486602353199,4.533807467558443,4.686782481365873
545,2022-07-13,South America,44.944946,48.250343,41.372124,9.280848,10.018642,8.534273,4.689776534618795,4.607977286912074,4.755211135046364
546,2022-07-14,South America,48.48713,52.033394,44.554195,10.044424,10.793158,9.23483,4.762431968587008,4.677283240876868,4.831711814129808
547,2022-07-15,South America,52.1849,55.865807,48.12499,10.84844,11.659931,9.975157,4.832417890614027,4.754358287071057,4.89659957906909
548,2022-07-16,South America,56.08091,59.905746,51.77585,11.688883,12.538364,10.773334,4.901805539102096,4.823626461247385,4.963604609396166
549,2022-07-17,South America,60.20639,64.13738,55.767365,12.563414,13.450129,11.593334,4.971620865770601,4.898800224999891,5.029918812932168
550,2022-07-18,South America,64.44339,68.52063,59.83596,13.495449,14.409556,12.4856415,5.036074629944346,4.965487151406537,5.093230957458372
551,2022-07-19,South America,68.84754,73.14072,64.07586,14.457603,15.4121475,13.404938,5.09942137346295,5.031365060765552,5.156467335872004
552,2022-07-20,South America,73.51527,78.019165,68.46077,15.470535,16.42464,14.376002,5.162901851874524,5.09381429180315,5.221979176392269
553,2022-07-21,South America,78.43581,82.92859,72.8817,16.517624,17.53513,15.396082,5.226986053911496,5.150414915364069,5.27860627418642
554,2022-07-22,South America,83.42912,88.18936,77.50319,17.64229,18.673468,16.402164,5.284548776880534,5.210077735700229,5.33872176822237
555,2022-07-23,South America,88.497475,93.35461,82.383675,18.761063,19.871387,17.442049,5.3410172554211,5.270743516038826,5.390382467202178
556,2022-07-24,South America,93.82536,98.898285,87.47844,19.956059,21.081135,18.552834,5.396190376829683,5.329014991779597,5.446658050171772
557,2022-07-25,South America,99.197075,104.4758,92.65967,21.165016,22.289825,19.712376,5.448720245440443,5.38347279474527,5.500633454405286
558,2022-07-26,South America,104.63844,110.36833,97.91742,22.413967,23.588114,20.912634,5.498190486787162,5.434748286252084,5.553756331841683
559,2022-07-27,South America,110.285614,116.462944,103.14294,23.630016,24.90147,22.099585,5.550482034421342,5.483525575695785,5.607072271877854
560,2022-07-28,South America,116.104324,122.58502,108.918526,24.916931,26.303965,23.325161,5.600283550729384,5.53852043995696,5.654742791295599
561,2022-07-29,South America,121.92794,128.83046,114.50858,26.263351,27.710922,24.624754,5.6455387791560625,5.58440013164884,5.702020740720071
562,2022-07-30,South America,127.71148,134.9027,119.95085,27.59713,29.150328,25.903307,5.688688352024657,5.626646326580807,5.743494210241202
563,2022-07-31,South America,133.80011,141.16385,125.624054,28.959347,30.56592,27.163605,5.73365374015202,5.67156229047236,5.7868097015259
564,2022-08-01,South America,139.74799,147.39575,131.08621,30.321474,31.99389,28.450485,5.774678103282416,5.710398008275116,5.827550164835939
565,2022-08-02,South America,145.51808,153.5194,136.50209,31.70119,33.417595,29.72317,5.811099279949535,5.747605794824369,5.865424148571213
566,2022-08-03,South America,151.24756,160.0047,142.03821,33.01478,34.842346,30.991184,5.847733408552302,5.785342254320482,5.9064257129325775
567,2022-08-04,South America,157.10822,166.2748,147.54143,34.349216,36.298676,32.253952,5.884143359411417,5.821430276462397,5.942355235349875
568,2022-08-05,South America,162.96208,172.19783,152.8406,35.70591,37.752625,33.530724,5.918571669548291,5.853181763081198,5.973085790315151
569,2022-08-06,South America,168.55978,178.27501,158.16457,37.045727,39.162663,34.722237,5.949280733627025,5.886744648469911,6.005783717040458
570,2022-08-07,South America,174.15704,184.02489,163.50092,38.32666,40.533382,35.951546,5.980621923688309,5.918317966490775,6.034868978318363
571,2022-08-08,South America,179.60042,189.78986,168.83495,39.61922,41.865112,37.18266,6.009007454181059,5.948853516851212,6.064234908703794
572,2022-08-09,South America,185.17915,195.7039,174.01187,40.856068,43.199226,38.40648,6.0394449354755615,5.976873654640183,6.094235846347948
573,2022-08-10,South America,190.42413,201.28857,178.79492,42.112404,44.563553,39.59839,6.065018185359313,6.000543259977149,6.119415592030506
574,2022-08-11,South America,195.32538,206.64862,183.48438,43.32099,45.830284,40.693256,6.087549111095609,6.02504952347838,6.143947450078996
575,2022-08-12,South America,200.27188,211.7979,188.36475,44.484222,47.067047,41.78498,6.111069941738268,6.051076360078807,6.166544738553103
576,2022-08-13,South America,205.09045,216.8697,192.94672,45.619743,48.283417,42.894295,6.133414438777555,6.0729421632652665,6.188358075791572
577,2022-08-14,South America,209.59918,221.54547,197.19505,46.72901,49.42814,43.959126,6.152881728937042,6.0919792526801455,6.2075886229689
578,2022-08-15,South America,213.73349,226.06879,201.139,47.75534,50.49862,44.95157,6.170221656440653,6.109259554119834,6.226585477242603
579,2022-08-16,South America,217.90187,230.49721,205.05998,48.726807,51.539692,45.861465,6.188713136713242,6.127832640889397,6.244978106658653
580,2022-08-17,South America,221.56686,234.42404,208.45966,49.694763,52.560436,46.72062,6.202402054029195,6.14215830106319,6.259152374358384
581,2022-08-18,South America,225.00082,238.05789,211.94208,50.54062,53.481182,47.526836,6.216283543328816,6.158184359106703,6.272550724507651
582,2022-08-19,South America,228.30801,241.71756,215.24571,51.313164,54.302395,48.313805,6.230296768662846,6.1726959074055525,6.287824360895643
583,2022-08-20,South America,231.16063,245.07246,218.24687,52.067894,55.13861,49.080025,6.240529972299009,6.1846543967554455,6.300110466561872
584,2022-08-21,South America,233.86586,247.9863,221.28154,52.72371,55.92458,49.740242,6.251282966196519,6.198910170578166,6.309595827557389
585,2022-08-22,South America,236.30212,250.83119,224.11539,53.348816,56.582447,50.43911,6.260223346600888,6.210408059520768,6.320714332139951
586,2022-08-23,South America,239.02551,253.39157,226.21152,53.876606,57.183846,51.074997,6.273297026990185,6.216498719007876,6.330453373072645
587,2022-08-24,South America,241.13858,255.56636,227.84859,54.512398,57.737217,51.572517,6.2791682353563205,6.221226563940002,6.337915049085555
588,2022-08-25,South America,243.13889,257.22525,229.1839,54.96414,58.299187,51.921753,6.287437534544398,6.22616446022239,6.3411689916386385
589,2022-08-26,South America,244.76497,258.73782,230.38518,55.412525,58.671585,52.226513,6.292644056194593,6.230767749290169,6.346527823372451
590,2022-08-27,South America,246.18472,260.30643,231.7625,55.782665,59.009037,52.4924,6.297553958323445,6.237610703074198,6.352881245696137
591,2022-08-28,South America,247.52333,261.76743,232.88274,56.114323,59.338932,52.771835,6.302471407940123,6.24194532925029,6.358500078300086
592,2022-08-29,South America,248.32483,262.36707,233.53629,56.377014,59.66681,53.074413,6.304266672228813,6.2418328369164655,6.357566007571448
593,2022-08-30,South America,249.4017,263.42993,234.58415,56.57367,59.78891,53.20929,6.3094388359776,6.248248558536596,6.363607451816219
594,2022-08-31,South America,250.05106,264.069,235.38127,56.78698,60.000053,53.420143,6.310876019357402,6.251078184792968,6.36492823915132
595,2022-09-01,South America,250.41965,264.7549,235.79053,56.922333,60.159058,53.60271,6.311441280883454,6.251140845226444,6.367469782839112
596,2022-09-02,South America,250.87868,265.27325,236.05856,57.00335,60.28194,53.664776,6.3136817327399015,6.252255793234522,6.36934111667466
597,2022-09-03,South America,251.41653,265.29034,236.05753,57.10747,60.386402,53.74366,6.316139979786488,6.25077820588708,6.367738570038284
598,2022-09-04,South America,251.61307,265.43527,235.90004,57.21582,60.40451,53.725624,6.315807327892768,6.249779074228395,6.368531062040306
599,2022-09-05,South America,251.78424,265.23935,235.79953,57.238396,60.402115,53.68009,6.316772948096061,6.249774639949338,6.367093950329853
600,2022-09-06,South America,251.38681,265.13177,235.61,57.27851,60.35404,53.65139,6.312912966876647,6.2487012334284975,6.367078826671158
601,2022-09-07,South America,251.30746,264.8443,235.53499,57.188896,60.302002,53.614388,6.313847325260567,6.248754314378369,6.365771727880561
