# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Nov 14 10:50:43 PST 2022 [seed=1668451839727]
# -threads 12 -save_every 2000000 -beagle 235hmpxv_skyline.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
13375000	-29159.71404729987	-179.4944433780159	-28980.219603921854	0.6358766439942716	2022.1613836299782	14.901140173630376	0.9957469093392938	0.9591164359410678	0.41540700291960625	0.42498173289690316	0.19716887072387762	0.037867119782531204	0.021856862436728384	0.02397413605202299	0.014365149211178084	2.4197609886007025E-4	131.0	40.0	16.0	12.0	23.0	2.0	1.0	1.0	2.0	6.0	20.996485262465143	0.3326117164237469	0.16714931994730514	0.17038934937556222	0.3298496142533834	0.27962929868696	0.0012131160765781674	0.001213116076578168	-28980.219603921854	0.0	-189.00957549285457
13400000	-29191.49404090682	-195.54577968321408	-28995.948261223606	0.6462356200798429	2022.1510246538928	14.813456889366227	0.9957469093392938	0.7758089116237513	0.9552969457679684	0.813868958314068	0.1973827109052249	0.09130376228924521	0.05986161432543581	0.013300584561294349	0.03426755496868111	0.0033506455557340744	140.0	53.0	6.0	2.0	16.0	1.0	1.0	2.0	4.0	9.0	27.069234511089544	0.3286562483354995	0.17046165001848915	0.16736712376848756	0.3335149778775214	0.004675161389635049	0.001267378217243231	0.00126737821724323	-28995.948261223606	0.0	-199.8103508723203
13425000	-29216.662083769683	-211.65976568488574	-29005.002318084797	0.6379184891542463	2022.1593417848183	15.601028437799338	0.973804963540751	0.7587962796437117	0.27165233258436383	0.22088720523031594	0.11592445228068499	0.02801835660892396	0.0499122370109141	0.036991709037122546	0.0013082572319985245	0.0020645459130213743	151.0	52.0	1.0	11.0	1.0	1.0	3.0	5.0	7.0	2.0	26.434303044385352	0.33575628506579247	0.16512208060777625	0.16567317938728682	0.33344845493914205	0.01947998354402418	0.00122636636896173	0.0012263663689617297	-29005.002318084797	0.0	-222.98618028917463
13450000	-29169.40307832724	-171.13138139207666	-28998.271696935164	0.636038312833677	2022.1612219611388	14.972943019715993	0.9867436703795451	0.980897831654139	0.554945788123593	0.5900051212194583	0.16811882848708232	0.012071731666542261	0.006519774679808798	0.008121201929691077	9.095640028831615E-4	5.415109520226974E-4	148.0	42.0	10.0	10.0	4.0	3.0	3.0	8.0	4.0	2.0	30.21103571675167	0.3361424474250418	0.16601171995681438	0.16880334461102464	0.3290424880071167	0.3293823600813895	0.0012740242853228239	0.001274024285322825	-28998.271696935164	0.0	-185.28978534397976
13475000	-29155.168100858897	-145.5138051079428	-29009.654295750955	0.6364370743636949	2022.160823199609	14.604881552417979	0.9707783672866933	0.9282847161399651	0.43863813252177447	0.5468236818442664	0.038740178273624706	0.025292463733128833	0.006879787148616139	0.014555238151026544	0.002060810973586019	0.0011130171929133704	136.0	43.0	1.0	28.0	3.0	5.0	4.0	6.0	4.0	4.0	26.711846900550267	0.3289202955241025	0.16437677370732276	0.17499120743394658	0.33171172333462556	0.10438317614730316	0.0014501995772974697	0.001450199577297469	-29009.654295750955	0.0	-159.1065555513398
13500000	-29138.36182326406	-152.24695637608798	-28986.11486688797	0.6410248477185964	2022.156235426254	14.886130039725343	0.9741906271178964	0.9195820812345605	0.7701592569197869	0.7247020658946266	0.1648236158763773	0.02033483298716112	0.003567703910747999	0.012466889168790187	0.008183450892782485	0.01165834481377017	137.0	44.0	3.0	24.0	2.0	1.0	11.0	5.0	5.0	2.0	18.886796055313454	0.3322556817651177	0.16274103194685316	0.16923367848813273	0.33576960779989384	0.29430228000784525	0.001298567774078166	0.0012985677740781655	-28986.11486688797	0.0	-161.2799048447161
13525000	-29086.23706057375	-103.76316679476017	-28982.473893778988	0.636134987831228	2022.1611252861414	15.089420920661842	0.9873715383013433	0.7451336273333803	0.8182032908177843	0.8456090066524508	0.16517435688256352	0.032598637162553706	9.845743753812508E-4	0.002984430074923055	0.0012236474862326206	4.3573006258372564E-4	141.0	27.0	7.0	25.0	1.0	8.0	14.0	6.0	3.0	2.0	27.272780628945593	0.32869315216633277	0.16787406371457084	0.1735477756579449	0.32988500846114893	0.13001255960937014	0.0013076392224993453	0.001307639222499345	-28982.473893778988	0.0	-118.0879497168199
13550000	-29114.860834074563	-132.846851053086	-28982.013983021476	0.6429755012389979	2022.1542847727335	15.003673978289195	0.9613427656875532	0.90967079045736	0.832348074715138	0.9818794404050094	0.3880225112502554	0.007041961812764932	0.0025749659352753552	0.00127895929463965	0.0013814581893905448	0.002130522472895047	133.0	25.0	4.0	38.0	7.0	5.0	6.0	6.0	8.0	2.0	36.405961648968585	0.3334506375316823	0.16843336826265554	0.17261222565453058	0.32550376855112917	0.13792552062990773	0.0012991303041933891	0.0012991303041933885	-28982.013983021476	0.0	-146.71181313817024
13575000	-29106.685162059788	-124.60785267859052	-28982.0773093812	0.6361391875165672	2022.161121086456	15.421346180773162	0.9972727944702254	0.8710585461513372	0.7374695203944444	0.939748733755501	0.03863334210694876	0.009780559703519811	0.002764661831465859	0.003171124833690748	0.0013140537702665226	1.1548432391113599E-4	138.0	28.0	12.0	26.0	2.0	5.0	7.0	9.0	4.0	3.0	25.32145263782309	0.32880148231301215	0.16582259668788943	0.17240812514100534	0.3329677958580907	0.18431370535568273	0.0012739382355272273	0.0012739382355272256	-28982.0773093812	0.0	-142.20644123163115
13600000	-29104.68235460291	-111.62976725929468	-28993.052587343616	0.6359376484033583	2022.1613226255693	14.913045352181289	0.984794220243331	0.969208794328237	0.6592487361527839	0.9425272107111723	0.004511798973116504	0.004248005492670502	7.290260211110882E-4	7.097808626836874E-4	8.668915169263097E-4	2.607797521606325E-4	130.0	28.0	18.0	33.0	1.0	5.0	11.0	2.0	3.0	3.0	25.130114583061108	0.32838764274945603	0.16912237047539289	0.16953078059632545	0.33295920617882324	0.18485564032969487	0.0012515949694062516	0.0012515949694062514	-28993.052587343616	0.0	-134.01324923643745
13625000	-29137.39663302014	-130.08507945165388	-29007.311553568485	0.6364549262194242	2022.1608053477532	14.929281411732768	0.984794220243331	0.4612124296660471	0.6807922752384613	0.702475593087558	0.030014974939395485	0.0011583562823026948	4.219576292748124E-4	0.0019591171251001067	6.506259907511123E-4	6.839336866348758E-4	139.0	3.0	22.0	46.0	6.0	1.0	7.0	2.0	7.0	1.0	33.45111134394504	0.3303298251370249	0.17191153380830798	0.16787486985750943	0.32988377119715523	0.3898679357997541	0.0012533975802706983	0.001253397580270699	-29007.311553568485	0.0	-148.8262655471224
13650000	-29101.822464489607	-110.09231189906492	-28991.730152590542	0.6403292507419305	2022.1569310232308	13.905350197400615	0.9841189816661104	0.6425674240154053	0.2708161352845169	0.4933983178509974	0.10115006978086774	0.0017153949367562935	8.290226371552715E-4	0.0028182644984864505	0.003916198948550317	0.0015654456987108034	145.0	3.0	20.0	46.0	2.0	1.0	4.0	5.0	1.0	7.0	25.41983340911617	0.3236798390576749	0.1670607072643992	0.17376560190547768	0.33549385177244573	0.41468246806009956	0.0015327912000465218	0.0015327912000465194	-28991.730152590542	0.0	-126.63650231983294
13675000	-29134.66032470879	-133.3181269486855	-29001.342197760107	0.635797723398231	2022.1614625505745	14.306954471686318	0.969396196415379	0.7206208427055255	0.6277612350731016	0.6574916373500335	0.2863649338361461	0.31614216098233344	0.0013373317864997373	0.0019517064552639224	0.001541100476035808	5.616530512172385E-4	142.0	8.0	10.0	39.0	5.0	12.0	5.0	4.0	1.0	8.0	31.50268452666331	0.32987181578873354	0.1679769773840502	0.17369727928942857	0.32845392753778513	0.18912032054611147	0.0013476164319200163	0.0013476164319200167	-29001.342197760107	0.0	-145.10079419843603
13700000	-29130.859186981757	-132.44342720780944	-28998.415759773947	0.6357711739432741	2022.1614891000293	14.488482651761949	0.9694947957279682	0.34099869921484366	0.7318249597566343	0.7914342734543589	0.7825372848770922	0.28180993856780007	0.006858088103339005	0.0029031043769863775	5.880742455075785E-4	4.418930274537697E-4	144.0	7.0	5.0	30.0	5.0	25.0	1.0	5.0	6.0	6.0	17.24964273217068	0.3295797948235078	0.16651036001015024	0.16901876116174736	0.3348910840045923	0.09936910769378574	0.001198701088361011	0.0011987010883610122	-28998.415759773947	0.0	-144.7759659899267
13725000	-29148.23495650148	-153.54825009962877	-28994.68670640185	0.6380151314948832	2022.1592451424776	15.034008301805258	0.9791835537554662	0.7929744475893213	0.406946012761421	0.9358731575624956	0.25475169967860595	0.642998521567418	0.5760362014362366	0.019367957717315146	0.0010450789110638063	0.0018741478572681677	146.0	3.0	4.0	38.0	2.0	13.0	3.0	8.0	1.0	16.0	29.975580235330014	0.33696768189535686	0.166799621375634	0.16401146102838282	0.3322212357006238	0.49342326237123896	0.0013962338140511839	0.0013962338140511843	-28994.68670640185	0.0	-153.87215890482068
13750000	-29161.224552952135	-173.22642392999288	-28987.998129022144	0.6365335792666873	2022.160726694706	15.48129586608026	0.9909156984022952	0.41013052271631084	0.4252733155599832	0.9047964105252378	0.8433132151418334	0.7550515827998733	0.15554471333524747	0.01598581282671683	0.0031748612684583655	0.0010157986445866675	145.0	3.0	1.0	49.0	1.0	9.0	6.0	2.0	1.0	17.0	25.006019657546076	0.32987978471647345	0.16705132140152226	0.17228420449454285	0.330784689387459	0.13902697392170094	0.0011835367986887402	0.0011835367986887378	-28987.998129022144	0.0	-177.3285002071746
13775000	-29165.18585874118	-167.70498707736118	-28997.480871663818	0.6358127908885576	2022.161447483084	15.015917852003195	0.9901518167656268	0.3978775552941882	0.42534958068944423	0.6555341500987435	0.4601702917542464	0.3705066122978951	0.39918181533742	0.05319092840812897	0.0026794294310273237	6.419667874456178E-4	155.0	15.0	13.0	22.0	1.0	5.0	3.0	4.0	7.0	9.0	24.388060770793466	0.3283641405583691	0.16836154850917098	0.17139750968905038	0.3318768012434071	0.035240239102796216	0.0012769422856071398	0.0012769422856071405	-28997.480871663818	0.0	-171.98491111814832
13800000	-29142.703447942582	-136.84219637039462	-29005.861251572187	0.6359066311238398	2022.1613536428488	14.542922508149422	0.9952525824811446	0.8684397743918882	0.7071851527922215	0.6647907701699927	0.2829234736573507	0.35948198589692393	0.022839127960036853	0.002802725849331991	0.0014751929797590302	2.614190926319957E-4	160.0	10.0	9.0	21.0	8.0	8.0	4.0	2.0	4.0	8.0	23.64368282827061	0.32474268002853446	0.17045319757915625	0.171185049422066	0.33361907297024057	0.28954677252590094	0.0014318207598383662	0.001431820759838366	-29005.861251572187	0.0	-147.09902253679587
13825000	-29127.16090891156	-144.98529729773452	-28982.175611613824	0.6380325800810595	2022.1592276938916	14.149779165988205	0.9779809257081723	0.3886426652555807	0.6647612052619974	0.47155757412505184	0.254900502223483	0.17273415152595728	0.012030246377283959	0.0011071536133858576	0.0012067588923380184	0.001848962139313566	183.0	1.0	8.0	20.0	2.0	6.0	1.0	1.0	6.0	6.0	27.988887098193967	0.33256630159513895	0.1663037232854333	0.1681066954495738	0.3330232796698513	0.307467141307098	0.001475676245510633	0.001475676245510634	-28982.175611613824	0.0	-157.04085400608145
13850000	-29110.048671522327	-130.98823688913996	-28979.060434633186	0.6360597616411733	2022.1612005123313	14.520082413826817	0.9789705632055821	0.19310558284710294	0.31358002925295003	0.5065975112868063	0.11104598764979232	0.0074174303550678935	0.003608128784615356	5.286997913348591E-4	1.1628076775527886E-4	2.5957048280682163E-4	179.0	5.0	7.0	19.0	8.0	3.0	7.0	2.0	2.0	2.0	14.76352338872405	0.33105258694499473	0.16616885469712764	0.16992793273920478	0.33285062561867	0.1593078625223116	0.0013094417552145109	0.0013094417552145126	-28979.060434633186	0.0	-154.4538170621545
13875000	-29150.396001325294	-157.05242339669175	-28993.3435779286	0.6397603066589401	2022.1574999673137	14.79324327907332	0.9718072787332046	0.9977500318575352	0.2360222005486644	0.8379691958672337	0.04248516381658896	0.15509508128345634	0.01608098747554908	0.002717957809829574	0.0013084079537433425	0.0016783177130160697	175.0	14.0	3.0	17.0	1.0	1.0	10.0	4.0	7.0	2.0	22.080273086449147	0.3320500172299915	0.1688995144646089	0.1704025144308343	0.32864795387456247	0.15172447585894172	0.0013655460103256232	0.0013655460103256213	-28993.3435779286	0.0	-166.42063815490206
13900000	-29141.046735315565	-149.10279009027818	-28991.94394522529	0.636941621631872	2022.1603186523407	15.067387295206316	0.9477628067183214	0.9363571138528762	0.3971126434662923	0.4009122741171133	0.018055168351725263	0.011728068022320817	0.005015812754842142	0.00844853364512419	5.270420961041263E-4	0.0010703223207725672	176.0	19.0	7.0	11.0	2.0	3.0	1.0	3.0	10.0	2.0	29.255984809535207	0.3253329200894728	0.16847347923796754	0.17464294790803842	0.33155065276451845	0.16900513469300818	0.0012806800187324995	0.0012806800187325008	-28991.94394522529	0.0	-165.69123652125165
13925000	-29105.603703442663	-123.66042054341429	-28981.943282899247	0.6363698165144606	2022.1608904574582	15.007806790703512	0.9849213073357924	0.690371228903503	0.24295380197501493	0.5038788033426921	0.01096492764570879	0.004860466986698048	3.219751176005453E-4	1.394774925917183E-4	1.8355325462501206E-4	5.620025187751608E-4	173.0	16.0	9.0	14.0	8.0	2.0	3.0	3.0	2.0	4.0	29.157263780738262	0.3299745580276099	0.1642212440523251	0.169266115894226	0.33653808202583635	0.340227143938584	0.0012409830811718674	0.0012409830811718676	-28981.943282899247	0.0	-148.54201330590354
13950000	-29139.2488912505	-141.42203041809606	-28997.826860832403	0.6364083941480553	2022.1608518798246	14.289159313197837	0.951210425526346	0.73579545661701	0.16807627097298464	0.45437896569620034	0.2527698638418732	0.0854838176915254	0.005052523314474643	0.0032621121263790775	0.0017486793546196617	9.228263671851181E-4	175.0	13.0	6.0	23.0	1.0	1.0	5.0	2.0	2.0	6.0	24.58822803184126	0.3317666555973272	0.16654668869204817	0.16566780092895975	0.3360188547816624	0.08561861164352311	0.0012679113280495795	0.0012679113280495795	-28997.826860832403	0.0	-155.6468164746654
13975000	-29160.9648194956	-181.08542961948967	-28979.87938987611	0.6392928157766535	2022.157967458196	15.077883177733042	0.9716924763724194	0.6170147439814557	0.3412387750524228	0.2532773513231046	0.41713207277900705	0.8786988720029103	0.08499701772976931	2.653223009906247E-4	0.0017373926701602846	0.0023166166102492614	167.0	8.0	2.0	14.0	17.0	4.0	6.0	3.0	8.0	5.0	22.301097515551156	0.3313430511551847	0.16932448582898058	0.1668952092150564	0.33243725380077577	0.18376539972853922	0.0011830125548087129	0.0011830125548087133	-28979.87938987611	0.0	-184.9209239308133
14000000	-29122.18134370707	-144.7174011897534	-28977.463942517315	0.6358182084383198	2022.1614420655342	14.745282327536675	0.9875861578905464	0.28456986766280956	0.3160696369671936	0.5395952026865508	0.33796948484307593	0.060424394504441176	0.1755784002318052	0.0014104774704770202	6.246373545753963E-4	1.3443257851294765E-4	176.0	2.0	3.0	7.0	23.0	5.0	2.0	3.0	11.0	2.0	28.116160334585615	0.3320222389035006	0.1679088829652255	0.16566082885720387	0.3344080492740674	0.07917369647013302	0.0013166566300147453	0.0013166566300147442	-28977.463942517315	0.0	-155.95927070652283
14025000	-29099.29168986592	-114.14028785947204	-28985.15140200645	0.6365873016588626	2022.1606729723137	14.40458971612655	0.9875861578905464	0.5100820512957498	0.11252472753196693	0.11129175889250391	0.5423706794468247	0.8325517462261441	0.01793171977690692	0.0020613495054817026	3.724506979186395E-4	6.842699396073322E-4	175.0	1.0	22.0	4.0	1.0	10.0	5.0	3.0	1.0	12.0	24.19574112134101	0.32772567854270906	0.1659056613727375	0.1720407774333765	0.3343278826511744	0.2222655069670081	0.0013626020359109273	0.001362602035910928	-28985.15140200645	0.0	-124.00844585473088
14050000	-29109.348514385118	-119.20264282456279	-28990.145871560555	0.637193442249667	2022.160066831723	14.176276246690032	0.9972417227572231	0.34683045754182656	0.1014197646047657	0.1732286837757974	0.3297822629601763	0.5099304273343475	0.18052178898106536	5.715534487782884E-4	0.0013207745074600627	0.001312860636561165	175.0	7.0	28.0	1.0	1.0	3.0	3.0	7.0	6.0	3.0	19.934952162431465	0.33523705252447494	0.1720504554452021	0.16741432102051776	0.3252981710098027	0.1163001877967372	0.0013065130277463643	0.0013065130277463647	-28990.145871560555	0.0	-129.2871912477617
14075000	-29132.616156787335	-110.86560598198832	-29021.750550805347	0.6358673124225676	2022.16139296155	13.966283707063038	0.9822932728963413	0.30939373617778165	0.05066021282082872	0.12408653399513432	0.2811299171157353	0.40454052192778817	0.12357889103861565	0.005269652805728606	9.854040154385403E-4	1.0954152077730651E-5	173.0	12.0	13.0	8.0	5.0	1.0	8.0	1.0	12.0	1.0	32.50640928897823	0.32759401049806003	0.16870665829691373	0.1642548047786902	0.33944452642633366	0.18716468395229008	0.0014403844535181318	0.0014403844535181322	-29021.750550805347	0.0	-121.91467288199001
14100000	-29111.22817194809	-131.38787907467184	-28979.840292873418	0.6359832775401344	2022.1612769964324	14.129435865147745	0.9806637656205773	0.3406983097490911	0.09262731339481214	0.1122141782133264	0.2769628885372655	0.4593624241036986	0.011306286347579249	0.00250374388218341	0.006890976776813602	0.0013352502977102972	168.0	17.0	11.0	4.0	6.0	13.0	1.0	3.0	4.0	7.0	20.410942686100775	0.3306392044271489	0.17010457770200454	0.16909158144484146	0.3301646364260027	0.14824910204451594	0.0014103062231675923	0.001410306223167592	-28979.840292873418	0.0	-142.16192118534568
14125000	-29099.768000372085	-118.18633888703442	-28981.581661485052	0.6357300624432676	2022.1615302115292	13.995691455579967	0.9754256360598236	0.4029106444128659	0.6983913765969806	0.28350464532888786	0.34519126548332885	0.38403098173918343	0.07131882156298294	0.00296771711040853	0.001144556727473246	5.739848945447083E-5	170.0	2.0	6.0	11.0	18.0	7.0	3.0	10.0	3.0	4.0	25.0582336299836	0.32801533376452824	0.16577059930067084	0.17311307314651314	0.33310099378828534	0.12089814729488844	0.0013578525287609078	0.0013578525287609078	-28981.581661485052	0.0	-128.77404716711914
14150000	-29143.911881150692	-140.57874581809816	-29003.333135332596	0.6364917863693007	2022.1607684876033	14.275740217983913	0.9931348678679434	0.3973902543567383	0.8671000548062131	0.38423156491762545	0.505391613118947	0.1993213490558067	0.05799037684007776	0.0031125991401680353	8.562768559468288E-4	4.916390381885075E-4	165.0	16.0	4.0	5.0	21.0	5.0	4.0	6.0	7.0	1.0	26.93095455446533	0.331873578668718	0.17181443471052738	0.16293952603930814	0.33337246058144415	0.09375792204770417	0.001327907829606175	0.0013279078296061714	-29003.333135332596	0.0	-150.84269712896574
14175000	-29108.797075190814	-101.91745865052783	-29006.879616540285	0.6451207556202697	2022.1521395183522	13.935174612814679	0.9929707507830312	0.15968216372302432	0.15358963201584686	0.2872544550493821	0.6011762873931096	0.04896807431155422	0.006254896908821063	0.0025633706253682513	0.00970768455252377	0.010715117189347118	174.0	16.0	3.0	3.0	15.0	1.0	11.0	7.0	1.0	3.0	20.37546320429188	0.3294828634157665	0.16526319115529342	0.17043396188883658	0.3348199835401013	0.11186505746602475	0.0012338653255499223	0.0012338653255499219	-29006.879616540285	0.0	-112.29883455781552
14200000	-29111.37179912516	-99.14857527972336	-29012.223223845438	0.6439284382056507	2022.153331835767	13.704224054604945	0.9589351447571046	0.28445415394977047	0.19322401761904795	0.32718935079568373	0.741110430262269	0.31344114556789066	0.01797880050105763	0.0016137990153672526	0.0032972330802713617	0.004706716062070296	171.0	23.0	4.0	3.0	9.0	3.0	1.0	16.0	1.0	3.0	21.90264332531466	0.3330045122175371	0.16839340966419677	0.16643872022461145	0.3321633578936524	0.039014404484960075	0.0015561915224337314	0.0015561915224337334	-29012.223223845438	0.0	-108.68282923093001
14225000	-29106.099276759105	-114.67571947183131	-28991.423557287275	0.6357502547990751	2022.1615100191734	14.03854555347232	0.9850670974922898	0.6021282172031635	0.5640787229601889	0.31759093324318727	0.465644784029234	0.49876975082078256	0.012709252983222662	0.0032801106940116226	0.001256098885676125	2.558004417861897E-4	147.0	30.0	8.0	3.0	9.0	15.0	9.0	3.0	3.0	7.0	23.543845083358686	0.3349555820744364	0.16663877309405759	0.16943393307110546	0.3289717117603984	0.36699379931658205	0.0014373951670613972	0.0014373951670614013	-28991.423557287275	0.0	-125.59762201917218
14250000	-29163.31423307702	-166.02037890043005	-28997.29385417659	0.6472789569551903	2022.1499813170174	14.548662322506095	0.9967257531630302	0.46618757198653904	0.46523511329985273	0.5507235773868054	0.4562080404403962	0.5333441949402459	0.06663215902258385	0.0039675991504454266	0.0014466667000591746	0.002172174461355685	146.0	41.0	2.0	5.0	7.0	15.0	2.0	10.0	1.0	5.0	31.00666803743145	0.32625720793689755	0.1693846720640913	0.16745035019008858	0.33690776980892057	0.7874157478532225	0.0012346952367245543	0.0012346952367245539	-28997.29385417659	0.0	-172.08208125211183
14275000	-29112.356270242206	-127.97649935564942	-28984.379770886557	0.6360546096894003	2022.1612056642832	14.231500324235215	0.9321230631691038	0.6340654487228455	0.8803838666732318	0.24235849749658803	0.20900292405989393	0.6736102359216378	0.030038072710247592	0.001042845636843192	6.433726314944516E-4	7.907236248184501E-5	148.0	33.0	13.0	1.0	11.0	6.0	8.0	7.0	6.0	1.0	39.93075621967181	0.3239478975876437	0.16638519826850628	0.1724364732042218	0.3372304309396263	0.23400504624942017	0.0013521798189243019	0.0013521798189243019	-28984.379770886557	0.0	-137.42633788017935
14300000	-29114.33444076809	-120.81952424282612	-28993.514916525262	0.6358332245131073	2022.1614270494595	13.799429777404805	0.9774106944543483	0.950545723791782	0.15981465403223435	0.18306564771682993	0.21340987456895594	0.0944528791592848	0.03426539712035354	0.006051278590635721	6.199179386369752E-4	4.098866739198899E-4	146.0	37.0	19.0	3.0	10.0	5.0	1.0	5.0	2.0	6.0	29.1158007237316	0.32720560107265934	0.16590790727655344	0.17440950833142707	0.33247698331935827	0.19535795808404283	0.0014237956174604734	0.0014237956174604715	-28993.514916525262	0.0	-134.80279736611732
14325000	-29130.012742857005	-118.7537501462735	-29011.258992710733	0.6366527180658095	2022.1606075559068	13.715031388120023	0.9877076159073284	0.720955634213523	0.9053482824310811	0.05978550146436213	0.23620798925177083	0.15954748249227174	0.055122395523271854	0.08114370387292826	0.15484055353448092	4.308741605396275E-4	136.0	40.0	7.0	22.0	10.0	1.0	2.0	3.0	3.0	10.0	22.91879584489387	0.3255825656398163	0.1702538084713026	0.1697809170676324	0.33438270882124693	0.1887219993701153	0.001371078859107725	0.0013710788591077255	-29011.258992710733	0.0	-118.54791821925622
14350000	-29121.839321723386	-122.11182530937847	-28999.72749641401	0.6458293012770251	2022.1514309726956	13.863335610693037	0.9788252000480591	0.9809498651185535	0.38258661931315663	0.053756136326948666	0.08316771296895938	0.07483815713904558	0.11018230149766656	0.18269525350052132	0.06641865128544763	0.004109392918179813	121.0	48.0	4.0	18.0	6.0	12.0	3.0	8.0	3.0	11.0	28.712205106300672	0.3327595204668457	0.16648680919946124	0.17136591820937666	0.3293877521243147	0.5480597121257083	0.0013905378332351626	0.0013905378332351615	-28999.72749641401	0.0	-125.33028744825799
14375000	-29116.051987007482	-124.07295917244397	-28991.979027835037	0.6358330945668225	2022.1614271794058	13.921123289734256	0.9930261781288411	0.973362173881243	0.8733473778651414	0.07266226968713536	0.10333841181071342	0.09128526043263191	0.09206604818863245	0.1451015223482123	0.00550366284108352	0.0011615073445477673	121.0	47.0	16.0	16.0	5.0	1.0	6.0	9.0	2.0	11.0	29.881225221146114	0.32916493148563813	0.1693636000171256	0.17029843527226812	0.3311730332249664	0.2425361936759286	0.0013390471594757138	0.001339047159475713	-28991.979027835037	0.0	-129.5745403504254
14400000	-29114.352689329946	-123.71806618920954	-28990.634623140737	0.638700711138433	2022.1585595628342	14.118444802653633	0.9810661400700917	0.9570268637589505	0.9306735892223553	0.0841077849366277	0.09943801680883338	0.27760151504621006	0.3399025167115686	0.011015926708108373	0.002462715796976691	0.00568906478515074	117.0	39.0	18.0	27.0	5.0	5.0	8.0	4.0	1.0	10.0	23.286082071840443	0.3308141827104662	0.16396496199747626	0.16728403054707333	0.33793682474498243	0.10975740909336448	0.0012914432975189183	0.0012914432975189181	-28990.634623140737	0.0	-128.2279374505752
14425000	-29117.780786393294	-128.4652850446294	-28989.315501348665	0.6534170851985653	2022.143843188774	13.9156285305083	0.9962452194387202	0.8290726698315608	0.8020610548842694	0.07344572909823907	0.39786152781918815	0.3432279909460368	0.03265027293783519	0.007168043462509882	0.003857373681899206	0.006864928357643638	123.0	43.0	14.0	24.0	8.0	5.0	3.0	3.0	10.0	1.0	34.77583938295358	0.33413676920836693	0.16785213230197915	0.16671916105442355	0.3312919374352287	0.34234819376214115	0.0013784013271051234	0.0013784013271051208	-28989.315501348665	0.0	-131.62755929747757
14450000	-29161.3921165392	-161.73223738853554	-28999.659879150662	0.6374887731647194	2022.159771500808	14.286772827309134	0.9910699811611978	0.903041126531513	0.4018862926117751	0.8383069135900856	0.8970320081325172	0.40858780923907995	0.5141416951770491	0.026370881891039165	0.0036180567768688133	0.003914963293348285	129.0	41.0	18.0	6.0	2.0	18.0	1.0	6.0	1.0	12.0	22.640657813347662	0.33281529419388	0.16719994449339734	0.16624736534125104	0.33373739597146995	0.2872432317183032	0.001349173049990727	0.0013491730499907274	-28999.659879150662	0.0	-162.58055271055565
14475000	-29217.05405908812	-193.0263548689708	-29024.027704219152	0.6448837246207039	2022.1523765493519	14.990680535207673	0.9960363150212066	0.9470553498649302	0.9216533892086376	0.5655693348885528	0.35380454630684255	0.5036204301455709	0.39775037410640485	0.016549043565443778	0.03433410797071419	0.006850816804076006	140.0	36.0	1.0	2.0	7.0	19.0	5.0	12.0	4.0	8.0	22.37864039358633	0.33025067979003764	0.16283505786611505	0.1723462150766528	0.3345680472671928	0.1274499506472217	0.001445295751786916	0.0014452957517869162	-29024.027704219152	0.0	-192.7255475713471
14500000	-29198.33348970268	-184.44271801649123	-29013.890771686187	0.6395217051625885	2022.15773856881	14.726680883226152	0.986541506447689	0.9032988280742472	0.6611238035911399	0.7589420759763843	0.9422088969012681	0.22466195221237978	0.18526307955813756	0.10179403322002313	0.005296046738158633	0.00269563978126614	138.0	26.0	11.0	22.0	2.0	9.0	3.0	13.0	6.0	4.0	24.91397652448964	0.3304255076405171	0.16510483102987805	0.17567751907668447	0.32879214225291886	0.28828805481665154	0.0013840897350918134	0.0013840897350918145	-29013.890771686187	0.0	-185.7951443497577
14525000	-29150.74404550804	-148.2843650229093	-29002.45968048513	0.6384048172080327	2022.1588554567645	13.977005826881907	0.9875140478638116	0.26840528164692773	0.6123161559281534	0.7155749569190724	0.4070827465662718	0.4467999650826361	0.9542300153721724	0.2808499689798288	0.005259314356733497	0.0020463411568180205	145.0	15.0	11.0	20.0	7.0	3.0	2.0	18.0	2.0	11.0	26.888663893853515	0.330825809214796	0.17005387687611534	0.16812717115318312	0.3309931427559039	0.21603692810995487	0.0013298132228730477	0.0013298132228730477	-29002.45968048513	0.0	-146.43124750969213
14550000	-29154.88267243652	-154.4192643771778	-29000.463408059342	0.6384628153885827	2022.158797458584	13.904648705829285	0.9643042641439071	0.7714560938822735	0.41655082426436385	0.7182982750578663	0.478878612898853	0.7245917739780414	0.9974249340771869	0.27225283026007024	0.48966456473992154	0.0023877721827916558	153.0	5.0	9.0	19.0	13.0	1.0	1.0	15.0	4.0	14.0	23.334529528168886	0.33169495950159994	0.1687635345516381	0.16861325537389643	0.33092825057286385	0.039239434246271146	0.0014031579814650793	0.0014031579814650784	-29000.463408059342	0.0	-146.97236832772688
