date	location	median_prev	prev_upper_80	prev_lower_80
2022-08-01	France	3050.941	3156.7534	2948.9355
2022-08-02	France	3040.2754	3147.2722	2933.857
2022-08-03	France	3029.1836	3134.778	2921.481
2022-08-04	France	3019.7168	3122.1892	2912.0508
2022-08-05	France	3012.3967	3111.5962	2903.4712
2022-08-06	France	3005.5293	3103.5806	2896.1316
2022-08-07	France	3003.4858	3099.2427	2890.9639
2022-08-08	France	3002.7139	3097.733	2887.2483
2022-08-09	France	3003.4695	3098.8743	2885.5735
2022-08-10	France	3004.6577	3101.6934	2884.906
2022-08-11	France	3005.2134	3104.8618	2885.2397
2022-08-12	France	3005.8716	3106.7424	2886.091
2022-08-13	France	3004.7305	3109.847	2885.3066
2022-08-14	France	3000.0632	3109.677	2880.7817
2022-08-15	France	2991.5435	3101.546	2870.6868
2022-08-16	France	2977.3113	3089.0867	2855.6694
2022-08-17	France	2956.486	3068.2515	2834.94
2022-08-18	France	2930.87	3041.6228	2808.2488
2022-08-19	France	2896.698	3005.9592	2775.399
2022-08-20	France	2855.2764	2962.7	2735.3652
2022-08-21	France	2805.8442	2911.7231	2688.1213
2022-08-22	France	2750.2915	2855.6138	2633.8606
2022-08-23	France	2688.041	2790.54	2572.078
2022-08-24	France	2618.2976	2716.2397	2504.7056
2022-08-25	France	2542.4697	2638.2798	2431.6384
2022-08-26	France	2460.4028	2555.6704	2353.2158
2022-08-27	France	2374.4282	2468.477	2270.6667
2022-08-28	France	2285.183	2376.0132	2184.9053
2022-08-29	France	2193.6118	2281.9482	2096.1257
2022-08-30	France	2100.2598	2187.0947	2005.1973
2022-08-31	France	2005.82	2091.646	1914.2366
2022-09-01	France	1912.3651	1996.6652	1825.4268
2022-09-02	France	1820.0168	1902.8383	1736.8171
2022-09-03	France	1730.8641	1810.8242	1650.7754
2022-09-04	France	1643.997	1720.8357	1567.338
2022-09-05	France	1559.5083	1634.4773	1486.845
2022-09-06	France	1479.0051	1552.1382	1409.3212
2022-09-07	France	1402.2167	1473.0673	1335.7617
2022-09-08	France	1329.3115	1397.9376	1265.8217
2022-09-09	France	1260.3323	1326.8359	1199.6656
2022-09-10	France	1195.449	1259.7617	1137.3577
2022-09-11	France	1134.5739	1196.7264	1078.7819
2022-09-12	France	1077.3021	1137.0708	1023.4824
2022-09-13	France	1023.05615	1081.3821	971.5118
2022-09-14	France	972.49097	1029.0352	922.8098
2022-09-15	France	924.9212	978.78235	877.149
2022-09-16	France	880.0248	931.6913	834.2918
2022-09-17	France	837.84344	888.6379	793.9999
2022-09-18	France	798.0924	847.99054	756.0416
2022-09-19	France	760.46704	809.51764	720.19806
2022-09-20	France	724.8574	773.00586	686.27386
2022-09-21	France	690.974	738.13074	654.09644
2022-09-22	France	658.81177	704.6217	623.34094
2022-09-23	France	628.1732	672.03186	593.5489
2022-09-24	France	598.6273	640.8006	565.1523
2022-09-25	France	570.4938	610.8693	538.576
2022-09-26	France	543.95325	582.61487	512.4777
2022-09-27	France	518.03864	555.75696	487.5386
2022-09-28	France	493.5995	529.92786	464.00854
2022-09-29	France	470.026	505.09103	441.47824
2022-09-30	France	447.24426	481.2209	419.87064
2022-10-01	France	425.23703	458.17102	399.1634
2022-10-02	France	404.02905	435.5518	379.3404
2022-10-03	France	383.76544	413.91684	360.4705
2022-10-04	France	364.70667	393.26468	342.4556
2022-10-05	France	346.4073	373.93192	325.28616
2022-10-06	France	328.81445	355.64856	308.95496
2022-10-07	France	312.08484	338.28137	293.4538
2022-10-08	France	296.28632	321.82135	278.77286
2022-10-09	France	281.5134	306.25696	264.89993
2022-10-10	France	267.64404	291.5729	251.81999
2022-10-11	France	254.49672	277.75064	239.51942
2022-10-12	France	242.24075	264.76767	227.98347
2022-10-13	France	230.74625	252.59781	217.1759
2022-10-14	France	219.97217	241.21164	207.06975
2022-10-15	France	209.91177	230.50513	197.63531
2022-10-16	France	200.48753	220.31761	188.84076
2022-10-17	France	191.72787	210.8233	180.69455
2022-10-18	France	183.69565	201.98032	173.13593
2022-10-19	France	176.23898	193.746	166.0436
2022-10-20	France	169.2962	186.07733	159.40259
2022-10-21	France	162.74466	178.93169	153.19641
2022-10-22	France	156.68477	172.49643	147.40492
2022-10-23	France	151.04227	166.52602	142.01947
2022-10-24	France	145.78888	160.94681	137.007
2022-10-25	France	140.80872	155.72208	132.3039
2022-10-26	France	136.20212	150.81714	127.88209
2022-10-27	France	131.86955	146.19952	123.697464
2022-10-28	France	127.78571	141.83928	119.75435
2022-10-29	France	123.94928	137.70903	116.02374
2022-10-30	France	120.25389	133.78395	112.483246
2022-10-31	France	116.744316	130.04207	109.164314
2022-11-01	France	113.37404	126.43465	106.01949
2022-11-02	France	110.146095	122.94693	103.00824
2022-11-03	France	107.092896	119.594185	100.12331
2022-11-04	France	104.141136	116.36427	97.3477
2022-11-05	France	101.27399	113.247116	94.47549
2022-11-06	France	98.507126	110.23473	91.80224
2022-11-07	France	95.85426	107.32083	89.27983
2022-11-08	France	93.311676	104.50076	86.85351
2022-11-09	France	90.88307	101.77111	84.50781
2022-11-10	France	88.51451	99.12956	82.16312
2022-11-11	France	86.18721	96.57468	79.86958
2022-11-12	France	83.93564	94.10558	77.659294
2022-11-13	France	81.765816	91.721825	75.53443
2022-11-14	France	79.66687	89.4231	73.52718
2022-11-15	France	77.64838	87.20917	71.66433
2022-11-16	France	75.707184	85.07688	69.88527
2022-11-17	France	73.84229	83.081726	68.17552
2022-11-18	France	72.05266	81.16648	66.52293
2022-11-19	France	70.3368	79.32948	64.89676
2022-11-20	France	68.69274	77.56865	63.36775
2022-11-21	France	67.12239	75.88114	61.839806
2022-11-22	France	65.61885	74.263626	60.3674
2022-11-23	France	64.17787	72.712105	58.933468
2022-11-24	France	62.795326	71.22198	57.550667
2022-11-25	France	61.46663	69.788185	56.21736
2022-11-26	France	60.186817	68.40516	54.928284
2022-11-27	France	58.94727	67.02725	53.683613
2022-11-28	France	57.719093	65.68553	52.473564
2022-11-29	France	56.551308	64.37903	51.30046
2022-11-30	France	55.41018	63.101273	50.15303
2022-12-01	France	54.290062	61.8459	49.025246
2022-12-02	France	53.185516	60.606716	47.92743
2022-12-03	France	52.09131	59.37784	46.82942
2022-12-04	France	51.004456	58.15374	45.74246
2022-12-05	France	49.92005	56.92943	44.727665
2022-12-06	France	48.83366	55.700428	43.649876
2022-12-07	France	47.739983	54.46286	42.578583
2022-12-08	France	46.636173	53.213554	41.56514
2022-12-09	France	45.519943	51.95	40.541935
2022-12-10	France	44.395416	50.670364	39.459373
2022-12-11	France	43.26069	49.3735	38.36972
2022-12-12	France	42.109863	48.058914	37.27809
2022-12-13	France	40.943016	46.726753	36.17838
2022-12-14	France	39.73902	45.377716	35.071095
2022-12-15	France	38.520954	44.01301	33.97587
2022-12-16	France	37.302654	42.634308	32.878075
2022-12-17	France	36.079468	41.243637	31.747444
2022-12-18	France	34.848167	39.84335	30.614801
2022-12-19	France	33.611015	38.453217	29.481987
2022-12-20	France	32.375763	37.059242	28.350956
2022-12-21	France	31.145071	35.662506	27.23798
2022-12-22	France	29.916143	34.26587	26.154953
2022-12-23	France	28.691425	32.87221	25.076283
2022-12-24	France	27.472775	31.48439	23.986553
2022-12-25	France	26.257627	30.1052	22.893108
2022-12-26	France	25.056608	28.737356	21.812025
2022-12-27	France	23.87647	27.38349	20.742783
2022-12-28	France	22.710407	26.046125	19.6919
2022-12-29	France	21.55997	24.727709	18.66027
2022-12-30	France	20.419716	23.430561	17.64942
2022-12-31	France	19.301485	22.15693	16.660799
2023-01-01	France	18.202827	20.90897	15.695778
2023-01-02	France	17.12804	19.688747	14.755661
2023-01-03	France	16.08089	18.49825	13.841691
2023-01-04	France	15.06294	17.339376	12.95503
2023-01-05	France	14.076272	16.213947	12.100232
2023-01-06	France	13.124388	15.1236925	11.275578
2023-01-07	France	12.205941	14.070225	10.480568
2023-01-08	France	11.321241	13.055052	9.714876
2023-01-09	France	10.466937	12.079543	8.978015
2023-01-10	France	9.649229	11.144916	8.273761
2023-01-11	France	8.869385	10.252219	7.6026692
2023-01-12	France	8.127997	9.404936	6.9651604
2023-01-13	France	7.426017	8.603226	6.3615093
2023-01-14	France	6.762824	7.8448014	5.791831
2023-01-15	France	6.135271	7.1298594	5.2560816
2023-01-16	France	5.5466566	6.4583716	4.7540455
2023-01-17	France	4.99654	5.830069	4.2853403
2023-01-18	France	4.4895577	5.2444477	3.8496203
2023-01-19	France	4.019821	4.7007723	3.4467092
2023-01-20	France	3.584436	4.198082	3.074881
2023-01-21	France	3.1839676	3.735212	2.7331238
2023-01-22	France	2.8149598	3.3076868	2.4203703
2023-01-23	France	4.2480354	4.9198728	3.6619265
2023-01-24	France	5.6241717	6.4779615	4.856397
2023-01-25	France	6.9519606	7.9871936	6.0107613
2023-01-26	France	8.231001	9.446595	7.1203847
2022-05-20	Germany	81.35297	87.68053	78.6767
2022-05-21	Germany	85.17731	91.4653	82.42446
2022-05-22	Germany	89.88107	96.30149	86.87277
2022-05-23	Germany	95.179596	101.89447	92.11169
2022-05-24	Germany	101.25338	108.055466	98.05272
2022-05-25	Germany	108.1766	114.966324	104.69412
2022-05-26	Germany	115.734955	122.60308	111.96095
2022-05-27	Germany	123.97144	131.14331	119.99903
2022-05-28	Germany	132.91924	140.24336	128.65723
2022-05-29	Germany	142.40868	149.93759	137.91295
2022-05-30	Germany	152.3796	160.20166	147.65918
2022-05-31	Germany	162.81483	170.9583	157.90248
2022-06-01	Germany	173.60594	182.09033	168.51799
2022-06-02	Germany	184.76918	193.59686	179.45558
2022-06-03	Germany	196.27945	205.37225	190.65645
2022-06-04	Germany	207.93245	217.36427	202.07167
2022-06-05	Germany	219.87604	229.54861	213.66753
2022-06-06	Germany	231.96082	242.00388	225.49767
2022-06-07	Germany	244.20514	254.65155	237.39925
2022-06-08	Germany	256.6479	267.49014	249.46024
2022-06-09	Germany	269.28125	280.54474	261.7215
2022-06-10	Germany	282.13757	293.85013	274.2188
2022-06-11	Germany	295.32928	307.44797	286.99548
2022-06-12	Germany	308.88416	321.4282	300.11127
2022-06-13	Germany	322.77603	335.9345	313.71854
2022-06-14	Germany	337.16013	350.88974	327.7817
2022-06-15	Germany	352.08365	366.22028	342.36853
2022-06-16	Germany	367.51367	381.87686	357.5633
2022-06-17	Germany	383.5111	398.28546	373.4479
2022-06-18	Germany	400.34967	415.7802	390.11862
2022-06-19	Germany	418.2973	434.20355	407.67715
2022-06-20	Germany	437.19955	453.64392	426.23184
2022-06-21	Germany	457.3015	473.76712	445.88126
2022-06-22	Germany	478.54865	494.9029	466.71347
2022-06-23	Germany	500.8683	517.1875	488.93405
2022-06-24	Germany	524.37427	540.6521	512.00305
2022-06-25	Germany	548.9416	566.29224	536.5068
2022-06-26	Germany	574.80396	592.91003	562.3215
2022-06-27	Germany	601.71136	620.4796	589.1711
2022-06-28	Germany	629.7397	649.28906	616.94495
2022-06-29	Germany	659.05676	678.42554	644.9156
2022-06-30	Germany	688.8194	708.04034	673.3912
2022-07-01	Germany	718.7009	738.95026	702.39294
2022-07-02	Germany	748.5265	769.3104	731.76764
2022-07-03	Germany	778.04944	799.37555	760.8835
2022-07-04	Germany	807.1979	828.18536	789.11523
2022-07-05	Germany	834.9039	856.06036	816.4882
2022-07-06	Germany	861.6549	882.998	842.74554
2022-07-07	Germany	887.3787	909.1825	868.0208
2022-07-08	Germany	911.7916	933.6529	891.6133
2022-07-09	Germany	934.14594	956.60913	913.41516
2022-07-10	Germany	954.39716	976.78094	933.72144
2022-07-11	Germany	972.9658	995.156	951.8967
2022-07-12	Germany	989.58484	1011.2453	968.0036
2022-07-13	Germany	1004.22534	1025.4019	982.0779
2022-07-14	Germany	1016.73047	1037.6141	994.1417
2022-07-15	Germany	1027.0503	1048.1599	1004.20337
2022-07-16	Germany	1035.6049	1057.0361	1012.34357
2022-07-17	Germany	1041.8457	1063.8091	1018.7065
2022-07-18	Germany	1046.7603	1069.0677	1023.68854
2022-07-19	Germany	1050.074	1072.546	1026.994
2022-07-20	Germany	1052.0706	1074.5662	1028.4948
2022-07-21	Germany	1052.6605	1075.2346	1028.5923
2022-07-22	Germany	1051.4097	1074.6461	1027.7048
2022-07-23	Germany	1048.7244	1073.4811	1025.0406
2022-07-24	Germany	1045.3296	1070.0621	1021.83966
2022-07-25	Germany	1041.4634	1066.2003	1017.87213
2022-07-26	Germany	1036.5435	1062.1096	1012.9314
2022-07-27	Germany	1030.7593	1055.717	1006.90845
2022-07-28	Germany	1024.1667	1048.4829	1000.30286
2022-07-29	Germany	1016.0405	1040.6292	992.6929
2022-07-30	Germany	1007.46826	1031.8384	983.72363
2022-07-31	Germany	997.7979	1022.049	973.6647
2022-08-01	Germany	987.03186	1011.06323	962.4352
2022-08-02	Germany	974.56696	998.8729	950.0482
2022-08-03	Germany	961.3253	985.38184	936.52325
2022-08-04	Germany	946.4247	970.5923	921.80524
2022-08-05	Germany	930.34607	954.8274	905.8135
2022-08-06	Germany	913.02185	938.174	888.58044
2022-08-07	Germany	894.4668	920.0857	870.1805
2022-08-08	Germany	874.7009	900.2753	850.2435
2022-08-09	Germany	853.70166	879.0066	829.08606
2022-08-10	Germany	831.5902	857.1394	807.5147
2022-08-11	Germany	808.6432	834.0683	784.813
2022-08-12	Germany	784.69495	809.5879	761.0828
2022-08-13	Germany	760.1122	784.1323	736.66766
2022-08-14	Germany	734.9342	758.0028	711.7158
2022-08-15	Germany	709.2573	731.355	686.8121
2022-08-16	Germany	683.1345	704.5219	661.11804
2022-08-17	Germany	656.7543	677.7083	635.13904
2022-08-18	Germany	630.46265	650.8454	609.50934
2022-08-19	Germany	604.27466	624.1272	584.03595
2022-08-20	Germany	578.1288	597.62585	558.77826
2022-08-21	Germany	552.2025	571.4255	533.8693
2022-08-22	Germany	526.92334	545.69366	509.42346
2022-08-23	Germany	502.26422	520.4822	485.219
2022-08-24	Germany	478.13806	495.87903	461.68402
2022-08-25	Germany	454.71057	471.93695	439.0862
2022-08-26	Germany	432.08685	448.72833	417.05276
2022-08-27	Germany	410.44418	426.30884	395.85547
2022-08-28	Germany	389.4035	404.70953	375.44067
2022-08-29	Germany	369.11462	383.93698	355.8244
2022-08-30	Germany	349.66614	363.89386	337.02023
2022-08-31	Germany	331.05096	344.71185	319.02847
2022-09-01	Germany	313.27313	326.41797	301.84177
2022-09-02	Germany	296.31592	308.95532	285.44885
2022-09-03	Germany	280.16006	292.29645	269.82944
2022-09-04	Germany	264.78265	276.43112	254.96184
2022-09-05	Germany	250.15802	261.33035	240.82242
2022-09-06	Germany	236.25885	247.15585	227.38559
2022-09-07	Germany	223.12793	233.68774	214.62473
2022-09-08	Germany	210.60413	220.83774	202.51282
2022-09-09	Germany	198.75824	208.50095	191.02277
2022-09-10	Germany	187.5197	196.78603	180.12816
2022-09-11	Germany	176.8462	185.66064	169.81784
2022-09-12	Germany	166.7356	175.16452	160.06471
2022-09-13	Germany	157.15518	165.22214	150.79547
2022-09-14	Germany	148.0943	155.79842	142.01785
2022-09-15	Germany	139.52512	146.87251	133.76495
2022-09-16	Germany	131.42133	138.42465	125.96893
2022-09-17	Germany	123.75114	130.43619	118.609505
2022-09-18	Germany	116.51481	122.88927	111.63163
2022-09-19	Germany	109.693344	115.76691	105.02689
2022-09-20	Germany	103.32054	109.06182	98.84124
2022-09-21	Germany	97.29726	102.75748	93.08884
2022-09-22	Germany	91.61928	96.82382	87.636086
2022-09-23	Germany	86.2692	91.25105	82.51279
2022-09-24	Germany	81.264755	86.00335	77.71255
2022-09-25	Germany	76.58682	81.13596	73.220085
2022-09-26	Germany	72.22067	76.56178	69.02046
2022-09-27	Germany	68.15672	72.285034	65.0983
2022-09-28	Germany	64.36378	68.288826	61.43877
2022-09-29	Germany	60.81179	64.55743	58.027317
2022-09-30	Germany	57.49863	61.09095	54.82637
2022-10-01	Germany	54.418663	57.85581	51.85576
2022-10-02	Germany	51.543716	54.821686	49.109413
2022-10-03	Germany	48.86332	51.99832	46.55714
2022-10-04	Germany	46.38108	49.373608	44.175102
2022-10-05	Germany	44.07696	46.933983	41.964092
2022-10-06	Germany	41.93138	44.66643	39.907112
2022-10-07	Germany	39.93624	42.558556	37.99161
2022-10-08	Germany	38.080498	40.598625	36.213882
2022-10-09	Germany	36.35373	38.775562	34.557186
2022-10-10	Germany	34.746162	37.078983	33.015633
2022-10-11	Germany	33.23936	35.49917	31.580446
2022-10-12	Germany	31.835478	34.027103	30.22585
2022-10-13	Germany	30.53693	32.65441	28.955626
2022-10-14	Germany	29.324955	31.36999	27.770279
2022-10-15	Germany	28.19283	30.169401	26.665815
2022-10-16	Germany	27.122677	29.047138	25.633095
2022-10-17	Germany	26.120039	27.99726	24.691565
2022-10-18	Germany	25.18089	27.01152	23.816343
2022-10-19	Germany	24.303402	26.063637	22.997297
2022-10-20	Germany	23.485939	25.19397	22.229794
2022-10-21	Germany	22.729767	24.39101	21.51029
2022-10-22	Germany	22.02079	23.637365	20.835598
2022-10-23	Germany	21.355915	22.938381	20.20286
2022-10-24	Germany	20.729082	22.285574	19.608643
2022-10-25	Germany	20.13716	21.673592	19.03968
2022-10-26	Germany	19.591797	21.093416	18.506067
2022-10-27	Germany	19.077246	20.547686	18.005377
2022-10-28	Germany	18.598228	20.037542	17.535393
2022-10-29	Germany	18.149303	19.561434	17.095884
2022-10-30	Germany	17.726318	19.117973	16.685534
2022-10-31	Germany	17.33266	18.705914	16.303154
2022-11-01	Germany	16.978317	18.331604	15.947654
2022-11-02	Germany	16.651245	17.9873	15.61803
2022-11-03	Germany	16.341745	17.671339	15.313341
2022-11-04	Germany	16.053495	17.382877	15.0275
2022-11-05	Germany	15.789953	17.1205	14.759844
2022-11-06	Germany	15.552553	16.883009	14.51458
2022-11-07	Germany	15.347049	16.670607	14.290869
2022-11-08	Germany	15.163942	16.482523	14.091043
2022-11-09	Germany	15.002491	16.318905	13.913971
2022-11-10	Germany	14.861946	16.178217	13.75605
2022-11-11	Germany	14.7359	16.060827	13.616494
2022-11-12	Germany	14.6213	15.964673	13.494516
2022-11-13	Germany	14.52175	15.888956	13.389874
2022-11-14	Germany	14.4430895	15.830427	13.302065
2022-11-15	Germany	14.387722	15.776205	13.229475
2022-11-16	Germany	14.34333	15.72813	13.171331
2022-11-17	Germany	14.310766	15.731567	13.126858
2022-11-18	Germany	14.287107	15.750628	13.095294
2022-11-19	Germany	14.284397	15.758722	13.075893
2022-11-20	Germany	14.285935	15.77772	13.07259
2022-11-21	Germany	14.302343	15.809832	13.080384
2022-11-22	Germany	14.322577	15.8521805	13.098338
2022-11-23	Germany	14.367279	15.902449	13.125812
2022-11-24	Germany	14.429337	15.981896	13.162178
2022-11-25	Germany	14.494329	16.079887	13.206837
2022-11-26	Germany	14.560587	16.19597	13.25923
2022-11-27	Germany	14.631876	16.322273	13.318809
2022-11-28	Germany	14.723763	16.454853	13.385063
2022-11-29	Germany	14.832464	16.563116	13.457501
2022-11-30	Germany	14.952539	16.704542	13.53566
2022-12-01	Germany	15.071915	16.842669	13.619088
2022-12-02	Germany	15.196436	16.995024	13.707357
2022-12-03	Germany	15.321991	17.157402	13.800041
2022-12-04	Germany	15.464524	17.300259	13.896722
2022-12-05	Germany	15.6127615	17.464909	13.996966
2022-12-06	Germany	15.766464	17.61829	14.100694
2022-12-07	Germany	15.925009	17.78849	14.209937
2022-12-08	Germany	16.087606	17.988049	14.317068
2022-12-09	Germany	16.23983	18.192379	14.420796
2022-12-10	Germany	16.403435	18.397003	14.525422
2022-12-11	Germany	16.55523	18.607147	14.653309
2022-12-12	Germany	16.725552	18.821068	14.769714
2022-12-13	Germany	16.878807	19.027206	14.875158
2022-12-14	Germany	17.037594	19.204298	14.979255
2022-12-15	Germany	17.187057	19.402866	15.081126
2022-12-16	Germany	17.331482	19.619473	15.179808
2022-12-17	Germany	17.451557	19.833187	15.278442
2022-12-18	Germany	17.57365	20.042488	15.372733
2022-12-19	Germany	17.700943	20.24315	15.480617
2022-12-20	Germany	17.835972	20.430048	15.566698
2022-12-21	Germany	17.974161	20.560862	15.637049
2022-12-22	Germany	18.102917	20.694931	15.696955
2022-12-23	Germany	18.21917	20.801767	15.745021
2022-12-24	Germany	18.297928	20.897131	15.775215
2022-12-25	Germany	18.351185	20.974293	15.789214
2022-12-26	Germany	18.378954	21.091513	15.787049
2022-12-27	Germany	18.418808	21.18976	15.767983
2022-12-28	Germany	18.433935	21.264475	15.736577
2022-12-29	Germany	18.392696	21.313631	15.7115345
2022-12-30	Germany	18.36372	21.335293	15.639376
2022-12-31	Germany	18.310875	21.327646	15.545406
2023-01-01	Germany	18.239319	21.289022	15.428793
2023-01-02	Germany	18.117393	21.212408	15.289357
2023-01-03	Germany	17.985485	21.09519	15.126237
2023-01-04	Germany	17.824743	20.932692	14.917893
2023-01-05	Germany	17.633648	20.686438	14.678287
2023-01-06	Germany	17.411901	20.42185	14.431628
2023-01-07	Germany	17.159435	20.113047	14.170817
2023-01-08	Germany	16.87642	19.768845	13.887694
2023-01-09	Germany	16.564392	19.393894	13.581852
2023-01-10	Germany	16.229221	19.026022	13.247959
2023-01-11	Germany	15.865538	18.623913	12.88823
2023-01-12	Germany	15.469125	18.188717	12.495674
2023-01-13	Germany	15.037417	17.721872	12.085344
2023-01-14	Germany	14.585671	17.225094	11.67044
2023-01-15	Germany	14.120605	16.700344	11.247817
2023-01-16	Germany	13.633163	16.149847	10.817263
2023-01-17	Germany	13.127321	15.576054	10.361868
2023-01-18	Germany	12.605449	14.981638	9.891247
2023-01-19	Germany	12.070063	14.368671	9.416147
2023-01-20	Germany	11.517624	13.740812	8.941316
2023-01-21	Germany	10.946833	13.101413	8.468832
2023-01-22	Germany	10.372407	12.453722	8.002791
2023-01-23	Germany	9.795343	11.801049	7.5421968
2023-01-24	Germany	10.198477	12.184256	7.9047966
2023-01-25	Germany	10.606788	12.61437	8.323466
2023-01-26	Germany	11.045214	13.089456	8.793577
2022-05-19	Italy	49.273285	49.273445	49.2731
2022-05-20	Italy	53.114174	53.114456	53.113846
2022-05-21	Italy	57.31684	57.317413	57.316345
2022-05-22	Italy	61.838448	61.839188	61.837807
2022-05-23	Italy	66.635895	66.636795	66.63509
2022-05-24	Italy	71.66457	71.66566	71.66362
2022-05-25	Italy	76.87556	76.87682	76.87445
2022-05-26	Italy	82.21291	82.21437	82.211655
2022-05-27	Italy	87.613495	87.61513	87.61206
2022-05-28	Italy	93.00993	93.011765	93.00832
2022-05-29	Italy	98.336205	98.33827	98.33446
2022-05-30	Italy	103.53406	103.53633	103.53217
2022-05-31	Italy	108.55821	108.560684	108.5562
2022-06-01	Italy	113.37988	113.38254	113.37772
2022-06-02	Italy	117.987816	117.990616	117.98554
2022-06-03	Italy	122.387596	122.39055	122.3852
2022-06-04	Italy	126.59946	126.602554	126.59698
2022-06-05	Italy	130.65562	130.65886	130.65309
2022-06-06	Italy	134.5977	134.60104	134.59505
2022-06-07	Italy	138.47429	138.47772	138.47156
2022-06-08	Italy	142.33954	142.34308	142.33672
2022-06-09	Italy	146.25247	146.25616	146.2496
2022-06-10	Italy	150.27705	150.2808	150.27405
2022-06-11	Italy	154.4823	154.4862	154.47922
2022-06-12	Italy	158.94276	158.94681	158.93956
2022-06-13	Italy	163.7388	163.74303	163.73546
2022-06-14	Italy	168.95512	168.95953	168.95164
2022-06-15	Italy	174.6784	174.68306	174.67479
2022-06-16	Italy	180.99371	180.99866	180.9899
2022-06-17	Italy	187.97958	187.98485	187.97552
2022-06-18	Italy	195.70259	195.70831	195.69824
2022-06-19	Italy	204.21194	204.21815	204.20724
2022-06-20	Italy	213.53421	213.54103	213.5292
2022-06-21	Italy	223.66956	223.67703	223.6641
2022-06-22	Italy	234.5889	234.59712	234.583
2022-06-23	Italy	246.23355	246.24258	246.22714
2022-06-24	Italy	258.51602	258.5259	258.50903
2022-06-25	Italy	271.32275	271.3336	271.31522
2022-06-26	Italy	284.51862	284.5304	284.51047
2022-06-27	Italy	297.95203	297.9648	297.9431
2022-06-28	Italy	311.4615	311.47525	311.4519
2022-06-29	Italy	324.88196	324.89667	324.87173
2022-06-30	Italy	338.05157	338.06735	338.04074
2022-07-01	Italy	350.8181	350.83484	350.8066
2022-07-02	Italy	363.04425	363.06192	363.03214
2022-07-03	Italy	374.61273	374.63126	374.6001
2022-07-04	Italy	385.4299	385.4493	385.41666
2022-07-05	Italy	395.42828	395.44843	395.41452
2022-07-06	Italy	404.56818	404.58902	404.55392
2022-07-07	Italy	412.8377	412.85916	412.8231
2022-07-08	Italy	420.25217	420.27423	420.23712
2022-07-09	Italy	426.8521	426.8747	426.83673
2022-07-10	Italy	432.70062	432.7237	432.68494
2022-07-11	Italy	437.87994	437.9035	437.86404
2022-07-12	Italy	442.48767	442.51166	442.4715
2022-07-13	Italy	446.6319	446.65625	446.61548
2022-07-14	Italy	450.42676	450.4515	450.41003
2022-07-15	Italy	453.9873	454.01248	453.97037
2022-07-16	Italy	457.4249	457.4505	457.40768
2022-07-17	Italy	460.84216	460.86816	460.8247
2022-07-18	Italy	464.32858	464.3551	464.31076
2022-07-19	Italy	467.95694	467.98398	467.93884
2022-07-20	Italy	471.77975	471.8074	471.76132
2022-07-21	Italy	475.8271	475.85544	475.80826
2022-07-22	Italy	480.10486	480.1339	480.08563
2022-07-23	Italy	484.59473	484.62457	484.575
2022-07-24	Italy	489.25433	489.28503	489.23422
2022-07-25	Italy	494.01932	494.05093	493.99875
2022-07-26	Italy	498.8057	498.83807	498.7846
2022-07-27	Italy	503.51312	503.54645	503.49146
2022-07-28	Italy	508.02917	508.0635	508.00705
2022-07-29	Italy	512.23425	512.2695	512.21155
2022-07-30	Italy	516.00586	516.04175	515.98267
2022-07-31	Italy	519.2235	519.26044	519.1999
2022-08-01	Italy	521.7742	521.81165	521.75006
2022-08-02	Italy	523.55536	523.5937	523.531
2022-08-03	Italy	524.4801	524.5189	524.4554
2022-08-04	Italy	524.4789	524.5182	524.4539
2022-08-05	Italy	523.5024	523.5421	523.4771
2022-08-06	Italy	521.5226	521.5627	521.49713
2022-08-07	Italy	518.53345	518.5737	518.50793
2022-08-08	Italy	514.5501	514.5904	514.5246
2022-08-09	Italy	509.6079	509.64816	509.58237
2022-08-10	Italy	503.7605	503.80057	503.73505
2022-08-11	Italy	497.07736	497.11722	497.05212
2022-08-12	Italy	489.6408	489.6804	489.61572
2022-08-13	Italy	481.54312	481.5823	481.51834
2022-08-14	Italy	472.88293	472.92163	472.85846
2022-08-15	Italy	463.76212	463.80032	463.73798
2022-08-16	Italy	454.2826	454.32022	454.2588
2022-08-17	Italy	444.54333	444.58038	444.51984
2022-08-18	Italy	434.6377	434.67413	434.61462
2022-08-19	Italy	424.65164	424.6875	424.62897
2022-08-20	Italy	414.6615	414.69672	414.6392
2022-08-21	Italy	404.73285	404.76752	404.711
2022-08-22	Italy	394.92004	394.9541	394.89853
2022-08-23	Italy	385.26544	385.29898	385.2442
2022-08-24	Italy	375.79974	375.83276	375.77893
2022-08-25	Italy	366.54285	366.57532	366.52234
2022-08-26	Italy	357.50415	357.53604	357.4839
2022-08-27	Italy	348.68402	348.71545	348.66412
2022-08-28	Italy	340.07523	340.10614	340.05557
2022-08-29	Italy	331.6643	331.69476	331.64496
2022-08-30	Italy	323.43304	323.46307	323.41397
2022-08-31	Italy	315.36026	315.38986	315.34152
2022-09-01	Italy	307.42316	307.45233	307.40466
2022-09-02	Italy	299.59885	299.6275	299.5806
2022-09-03	Italy	291.8653	291.89362	291.8474
2022-09-04	Italy	284.20303	284.23087	284.18546
2022-09-05	Italy	276.5952	276.62256	276.5779
2022-09-06	Italy	269.02878	269.0556	269.0118
2022-09-07	Italy	261.49475	261.52103	261.4781
2022-09-08	Italy	253.98837	254.01413	253.97202
