date	location	median_R	R_upper_80	R_lower_80
2022-12-05	Colombia	0.31732482	0.3275615	0.30524546
2022-12-06	Colombia	0.32084447	0.33148813	0.30836916
2022-12-07	Colombia	0.32463706	0.33551687	0.31158713
2022-12-08	Colombia	0.3284368	0.33963278	0.31488594
2022-12-09	Colombia	0.33228433	0.34380516	0.31828
2022-12-10	Colombia	0.336115	0.3480283	0.3218502
2022-12-11	Colombia	0.3399924	0.35228717	0.32546088
2022-12-12	Colombia	0.34394255	0.3565629	0.32909623
2022-12-13	Colombia	0.34788096	0.36083585	0.332746
2022-12-14	Colombia	0.35174242	0.3650851	0.33639696
2022-12-15	Colombia	0.35552678	0.3694233	0.34002733
2022-12-16	Colombia	0.35932034	0.37371513	0.34360933
2022-12-17	Colombia	0.36306256	0.37797022	0.34712255
2022-12-18	Colombia	0.36664242	0.38208124	0.3505465
2022-12-19	Colombia	0.37013456	0.38610268	0.35385948
2022-12-20	Colombia	0.37347192	0.3899723	0.35699755
2022-12-21	Colombia	0.3766319	0.39366466	0.3599665
2022-12-22	Colombia	0.3796043	0.39720243	0.36285016
2022-12-23	Colombia	0.38228744	0.4004932	0.3654812
2022-12-24	Colombia	0.38466775	0.40352196	0.36780763
2022-12-25	Colombia	0.3867972	0.4062618	0.3698827
2022-12-26	Colombia	0.38862073	0.40849844	0.37190074
2022-12-27	Colombia	0.39027733	0.41036227	0.37346923
2022-12-28	Colombia	0.39177424	0.4120058	0.37466443
2022-12-29	Colombia	0.39278695	0.41313317	0.37527955
2022-12-30	Colombia	0.39352456	0.41381574	0.37588176
2022-12-31	Colombia	0.3938343	0.41404745	0.37618786
2023-01-01	Colombia	0.39363545	0.41380605	0.37597662
2023-01-02	Colombia	0.39290774	0.41319025	0.3751128
2023-01-03	Colombia	0.39172253	0.41222063	0.3737568
2023-01-04	Colombia	0.3900494	0.410727	0.37189364
2023-01-05	Colombia	0.38781774	0.40869364	0.36955476
2023-01-06	Colombia	0.3850771	0.4061073	0.36691636
2023-01-07	Colombia	0.38178697	0.4029574	0.3639296
2023-01-08	Colombia	0.37809426	0.39923653	0.36000767
2023-01-09	Colombia	0.3737467	0.39490432	0.35613737
2023-01-10	Colombia	0.36890036	0.38993424	0.3515944
2023-01-11	Colombia	0.36335635	0.38439056	0.3462095
2023-01-12	Colombia	0.35752717	0.37827954	0.3404588
2023-01-13	Colombia	0.35116142	0.3716114	0.33370182
2023-01-14	Colombia	0.3441981	0.36437786	0.32693633
2023-01-15	Colombia	0.3366888	0.35690165	0.31964752
2023-01-16	Colombia	0.32865164	0.34856236	0.31199092
2023-01-17	Colombia	0.32023215	0.33974004	0.30384487
2023-01-18	Colombia	0.3113585	0.33058104	0.29526615
2023-01-19	Colombia	0.30229294	0.32088244	0.28683823
2023-01-20	Colombia	0.29285198	0.31088722	0.27740762
2023-01-21	Colombia	0.28299946	0.30060858	0.26752636
2023-01-22	Colombia	0.27282205	0.2902083	0.25757933
2023-01-23	Colombia	0.2624458	0.2795878	0.24730955
2023-01-24	Colombia	0.25200462	0.26877522	0.23681608
2023-01-25	Colombia	0.24151668	0.25796124	0.22614825
2023-01-26	Colombia	0.23076731	0.24683774	0.21565506
2022-05-19	France	0.37429953	0.40669042	0.36091933
2022-05-20	France	0.43993494	0.4766981	0.42452666
2022-05-21	France	0.51433206	0.5559456	0.49666592
2022-05-22	France	0.59814906	0.6455015	0.578277
2022-05-23	France	0.69215924	0.7458958	0.6700371
2022-05-24	France	0.79717135	0.8576997	0.77230644
2022-05-25	France	0.91423035	0.9815076	0.885862
2022-05-26	France	1.0433728	1.117838	1.0112633
2022-05-27	France	1.1844308	1.2672096	1.1489396
2022-05-28	France	1.3382139	1.4301214	1.2992442
2022-05-29	France	1.5048761	1.6065568	1.4624135
2022-05-30	France	1.6855736	1.7955649	1.6385549
2022-05-31	France	1.8790793	1.9982827	1.8268402
2022-06-01	France	2.0839608	2.214292	2.0284624
2022-06-02	France	2.3015652	2.4423263	2.2426317
2022-06-03	France	2.5321712	2.680782	2.4685235
2022-06-04	France	2.7706974	2.9308155	2.70474
2022-06-05	France	3.0215132	3.1904657	2.9496222
2022-06-06	France	3.2820256	3.4599724	3.205366
2022-06-07	France	3.5497842	3.739369	3.4692204
2022-06-08	France	3.823658	4.0250807	3.7381935
2022-06-09	France	4.1031284	4.3154593	4.0108542
2022-06-10	France	4.3873577	4.608595	4.287427
2022-06-11	France	4.67192	4.902523	4.569258
2022-06-12	France	4.9525714	5.1935225	4.8488855
2022-06-13	France	5.2325473	5.4844995	5.1223145
2022-06-14	France	5.5099115	5.764966	5.393752
2022-06-15	France	5.7839823	6.037575	5.66081
2022-06-16	France	6.049137	6.3012857	5.917203
2022-06-17	France	6.3024797	6.5537243	6.1619725
2022-06-18	France	6.5469446	6.796733	6.3951464
2022-06-19	France	6.775278	7.0258665	6.6145825
2022-06-20	France	6.985265	7.232873	6.823455
2022-06-21	France	7.176039	7.418536	7.014301
2022-06-22	France	7.3532085	7.5862947	7.186487
2022-06-23	France	7.5071783	7.7395372	7.3414974
2022-06-24	France	7.643226	7.869689	7.4792295
2022-06-25	France	7.7576485	7.9767513	7.595288
2022-06-26	France	7.849518	8.062493	7.6834917
2022-06-27	France	7.9212856	8.131718	7.751121
2022-06-28	France	7.9715447	8.178077	7.796175
2022-06-29	France	7.998045	8.197785	7.81955
2022-06-30	France	8.002022	8.194456	7.821766
2022-07-01	France	7.984066	8.168625	7.803092
2022-07-02	France	7.946505	8.12163	7.7640257
2022-07-03	France	7.8895164	8.063448	7.705339
2022-07-04	France	7.810953	7.986479	7.6279535
2022-07-05	France	7.7146673	7.888881	7.532858
2022-07-06	France	7.6032076	7.7706227	7.4227242
2022-07-07	France	7.475334	7.6388087	7.2974443
2022-07-08	France	7.332077	7.4876337	7.1584296
2022-07-09	France	7.1747065	7.329887	7.0063777
2022-07-10	France	7.0072393	7.153833	6.8426113
2022-07-11	France	6.826651	6.971422	6.6685066
2022-07-12	France	6.6393013	6.7817464	6.48544
2022-07-13	France	6.4441314	6.583358	6.2943015
2022-07-14	France	6.242632	6.3780017	6.0963836
2022-07-15	France	6.0346346	6.168761	5.893906
2022-07-16	France	5.824934	5.950204	5.6880465
2022-07-17	France	5.6086383	5.7310314	5.4798527
2022-07-18	France	5.394253	5.513359	5.269247
2022-07-19	France	5.1803517	5.2920713	5.0594144
2022-07-20	France	4.9672756	5.0722146	4.849405
2022-07-21	France	4.754348	4.8564987	4.6399517
2022-07-22	France	4.544034	4.643117	4.433165
2022-07-23	France	4.3371563	4.43265	4.231051
2022-07-24	France	4.1324797	4.225367	4.031305
2022-07-25	France	3.9324656	4.02356	3.8361428
2022-07-26	France	3.7376013	3.8271716	3.6476767
2022-07-27	France	3.5497804	3.6353889	3.464024
2022-07-28	France	3.367174	3.4503129	3.2849617
2022-07-29	France	3.1899436	3.2708828	3.111092
2022-07-30	France	3.018663	3.0976205	2.9446135
2022-07-31	France	2.8548796	2.9308097	2.7846246
2022-08-01	France	2.697229	2.7705014	2.6310759
2022-08-02	France	2.5464487	2.6165173	2.4847016
2022-08-03	France	2.4019325	2.4697855	2.344329
2022-08-04	France	2.2645018	2.3295832	2.2102716
2022-08-05	France	2.133295	2.1960025	2.0818818
2022-08-06	France	2.0088248	2.0685127	1.960358
2022-08-07	France	1.8907449	1.9476184	1.8454059
2022-08-08	France	1.7788658	1.8329415	1.7363968
2022-08-09	France	1.6726297	1.7243211	1.6331719
2022-08-10	France	1.5722507	1.6215184	1.535166
2022-08-11	France	1.4777372	1.5241096	1.4423133
2022-08-12	France	1.3883697	1.4323905	1.3547748
2022-08-13	France	1.3042417	1.346096	1.27234
2022-08-14	France	1.2246661	1.2648576	1.1950096
2022-08-15	France	1.1500373	1.1884351	1.1220692
2022-08-16	France	1.080184	1.1165844	1.0534151
2022-08-17	France	1.0145042	1.0492587	0.9891935
2022-08-18	France	0.9530387	0.98607486	0.9290216
2022-08-19	France	0.895346	0.9268621	0.8727964
2022-08-20	France	0.84164584	0.87141097	0.82038087
2022-08-21	France	0.7913042	0.81952	0.77136064
2022-08-22	France	0.7441834	0.7709875	0.7253902
2022-08-23	France	0.7001498	0.7256212	0.6823565
2022-08-24	France	0.658936	0.6832411	0.6424333
2022-08-25	France	0.6204819	0.6436765	0.6049708
2022-08-26	France	0.58477664	0.6067587	0.56998867
2022-08-27	France	0.5515115	0.5723077	0.53740007
2022-08-28	France	0.5204213	0.54015034	0.507039
2022-08-29	France	0.49142444	0.5101857	0.47886673
2022-08-30	France	0.46437794	0.48227686	0.4526562
2022-08-31	France	0.43927687	0.45629364	0.42826527
2022-09-01	France	0.41579896	0.4321134	0.40559217
2022-09-02	France	0.3940671	0.40962052	0.38451624
2022-09-03	France	0.3738358	0.3887069	0.3647816
2022-09-04	France	0.3551777	0.3692699	0.3465162
2022-09-05	France	0.33780834	0.35121512	0.32937133
2022-09-06	France	0.32159936	0.33445275	0.31347254
2022-09-07	France	0.30666384	0.31889975	0.29876888
2022-09-08	France	0.29278612	0.30454877	0.28514904
2022-09-09	France	0.27993715	0.29126292	0.27255696
2022-09-10	France	0.268043	0.2789637	0.26103613
2022-09-11	France	0.25705537	0.2675854	0.25036353
2022-09-12	France	0.24688387	0.25707343	0.24035102
2022-09-13	France	0.23739016	0.2473785	0.23123315
2022-09-14	France	0.22876775	0.23845224	0.2228625
2022-09-15	France	0.22083431	0.23020002	0.21520355
2022-09-16	France	0.21363485	0.22267897	0.20809565
2022-09-17	France	0.20706497	0.2158269	0.2016425
2022-09-18	France	0.20104307	0.20958911	0.19564156
2022-09-19	France	0.19556215	0.20393652	0.19017904
2022-09-20	France	0.19062907	0.19884261	0.1852532
2022-09-21	France	0.18618813	0.19428366	0.18090647
2022-09-22	France	0.1822091	0.19022928	0.17710643
2022-09-23	France	0.1786939	0.18664376	0.17374955
2022-09-24	France	0.17559585	0.18349427	0.17080426
2022-09-25	France	0.17286238	0.18075211	0.16820228
2022-09-26	France	0.1704965	0.17838654	0.16600627
2022-09-27	France	0.16847754	0.1763786	0.16415292
2022-09-28	France	0.166786	0.17470916	0.16261958
2022-09-29	France	0.16543193	0.17336015	0.16132191
2022-09-30	France	0.16439527	0.17231718	0.16032079
2022-10-01	France	0.16362873	0.1715614	0.15949889
2022-10-02	France	0.16317703	0.17108563	0.15891069
2022-10-03	France	0.16294286	0.17087996	0.15867692
2022-10-04	France	0.16298023	0.1709449	0.1585839
2022-10-05	France	0.16326317	0.17127016	0.15878783
2022-10-06	France	0.16377956	0.17179699	0.15928629
2022-10-07	France	0.1645128	0.17259055	0.15998915
2022-10-08	France	0.16552034	0.17361893	0.16078229
2022-10-09	France	0.16676444	0.17487754	0.16180389
2022-10-10	France	0.16817415	0.17636296	0.16322038
2022-10-11	France	0.16981807	0.17807193	0.16484903
2022-10-12	France	0.17165384	0.18000215	0.16669995
2022-10-13	France	0.17368558	0.1821514	0.16871938
2022-10-14	France	0.17599696	0.1845182	0.17095965
2022-10-15	France	0.178433	0.18710113	0.1732929
2022-10-16	France	0.18117562	0.1898992	0.17575532
2022-10-17	France	0.18409039	0.19291162	0.17841405
2022-10-18	France	0.18713467	0.19613762	0.18127412
2022-10-19	France	0.19038266	0.19957662	0.18435118
2022-10-20	France	0.19385198	0.20322594	0.1875694
2022-10-21	France	0.19755703	0.20708002	0.19100165
2022-10-22	France	0.20146571	0.21114364	0.19465104
2022-10-23	France	0.20557728	0.2154159	0.1985279
2022-10-24	France	0.20989066	0.21989541	0.2025963
2022-10-25	France	0.21441877	0.2245805	0.2068255
2022-10-26	France	0.21915507	0.22946918	0.21119761
2022-10-27	France	0.2241156	0.23455901	0.21578051
2022-10-28	France	0.22924438	0.23984677	0.22064048
2022-10-29	France	0.23454571	0.24532902	0.22568598
2022-10-30	France	0.24010335	0.25100112	0.23091507
2022-10-31	France	0.2457402	0.25685805	0.23629227
2022-11-01	France	0.25155377	0.2629711	0.24180995
2022-11-02	France	0.25757992	0.26928467	0.24748857
2022-11-03	France	0.26369366	0.27576745	0.2532877
2022-11-04	France	0.27010053	0.28237888	0.2592283
2022-11-05	France	0.27662522	0.2890409	0.2653056
2022-11-06	France	0.28323755	0.2958319	0.27147946
2022-11-07	France	0.2899617	0.30274385	0.2776631
2022-11-08	France	0.29679102	0.30976194	0.28394294
2022-11-09	France	0.30370942	0.3168707	0.29030523
2022-11-10	France	0.31070787	0.3240578	0.29679537
2022-11-11	France	0.31778443	0.33150798	0.30341986
2022-11-12	France	0.32490924	0.33892572	0.31008434
2022-11-13	France	0.33205804	0.34620762	0.31676954
2022-11-14	France	0.33923244	0.3536118	0.32345518
2022-11-15	France	0.34640765	0.3609851	0.33011916
2022-11-16	France	0.35352892	0.36829653	0.33673826
2022-11-17	France	0.36055297	0.37550658	0.34329766
2022-11-18	France	0.36749446	0.3825721	0.34976605
2022-11-19	France	0.37430838	0.38949263	0.3561121
2022-11-20	France	0.38095656	0.39624226	0.36230743
2022-11-21	France	0.38743037	0.40283388	0.36832216
2022-11-22	France	0.3936742	0.4092054	0.37412614
2022-11-23	France	0.39966178	0.41532838	0.37968767
2022-11-24	France	0.40533137	0.4210409	0.38497475
2022-11-25	France	0.41063765	0.4264683	0.38995528
2022-11-26	France	0.4156251	0.43151042	0.39459592
2022-11-27	France	0.4201489	0.4361263	0.39882755
2022-11-28	France	0.42420053	0.44027862	0.40261266
2022-11-29	France	0.4279131	0.44393784	0.40594667
2022-11-30	France	0.43106037	0.4470695	0.40880486
2022-12-01	France	0.43365753	0.4496398	0.41117543
2022-12-02	France	0.43574104	0.45161456	0.41301602
2022-12-03	France	0.43726313	0.45297	0.41429964
2022-12-04	France	0.43814737	0.45374256	0.41500062
2022-12-05	France	0.43834978	0.45381203	0.41509634
2022-12-06	France	0.43787777	0.4530249	0.41456598
2022-12-07	France	0.43675363	0.45159125	0.41339236
2022-12-08	France	0.4349172	0.44947267	0.41156116
2022-12-09	France	0.43219697	0.44660738	0.40909314
2022-12-10	France	0.42887032	0.44298384	0.40603623
2022-12-11	France	0.42484224	0.43860683	0.40216434
2022-12-12	France	0.4199661	0.43343097	0.39761296
2022-12-13	France	0.41434398	0.42750925	0.3923871
2022-12-14	France	0.40808484	0.42086825	0.386496
2022-12-15	France	0.40109146	0.41349706	0.37995374
2022-12-16	France	0.39349705	0.40541852	0.37277853
2022-12-17	France	0.38510484	0.39666116	0.36499283
2022-12-18	France	0.37601835	0.3872797	0.35662374
2022-12-19	France	0.36634052	0.3772815	0.34770256
2022-12-20	France	0.35621434	0.36669913	0.3382642
2022-12-21	France	0.34560454	0.3555197	0.32834765
2022-12-22	France	0.33467227	0.34406918	0.31799507
2022-12-23	France	0.3231091	0.33208883	0.307252
2022-12-24	France	0.31110346	0.31987596	0.2961666
2022-12-25	France	0.2988407	0.3074538	0.28478888
2022-12-26	France	0.28655326	0.29492456	0.27317128
2022-12-27	France	0.27401513	0.28208774	0.26136726
2022-12-28	France	0.261117	0.26914296	0.249431
2022-12-29	France	0.24850023	0.25589585	0.23741695
2022-12-30	France	0.23565385	0.24267024	0.22538403
2022-12-31	France	0.2228617	0.22968896	0.21342674
2023-01-01	France	0.21024188	0.21687505	0.20150045
2023-01-02	France	0.19780311	0.20416412	0.18970738
2023-01-03	France	0.18551368	0.19167458	0.17803983
2023-01-04	France	0.17347467	0.17937848	0.1666581
2023-01-05	France	0.16172917	0.16725054	0.15554698
2023-01-06	France	0.15032315	0.15550354	0.14468
2023-01-07	France	0.13928622	0.14418593	0.13412267
2023-01-08	France	0.12865458	0.13328084	0.12364106
2023-01-09	France	0.11845514	0.12293194	0.11387553
2023-01-10	France	0.108710736	0.113002196	0.1044009
2023-01-11	France	0.09944108	0.10346144	0.095601134
2023-01-12	France	0.09065976	0.0943324	0.08720216
2023-01-13	France	0.08233404	0.08573655	0.07938379
2023-01-14	France	0.07457925	0.07772624	0.07204064
2023-01-15	France	0.06728956	0.07018614	0.06495419
2023-01-16	France	0.060527697	0.06316283	0.058446698
2023-01-17	France	0.05426213	0.056667183	0.052309997
2023-01-18	France	0.04839988	0.050653163	0.046609163
2023-01-19	France	0.04303301	0.04511589	0.041386217
2023-01-20	France	0.03817202	0.04003982	0.036638353
2023-01-21	France	0.033744924	0.03540255	0.032266792
2023-01-22	France	0.029697925	0.031190379	0.028306548
2023-01-23	France	1.0	1.0	1.0
2023-01-24	France	1.0	1.0	1.0
2023-01-25	France	1.0	1.0	1.0
2023-01-26	France	1.0	1.0	1.0
2022-05-20	Germany	2.2699997	2.3111112	2.2015839
2022-05-21	Germany	2.44803	2.4916763	2.3730288
2022-05-22	Germany	2.6304548	2.676017	2.5508132
2022-05-23	Germany	2.8181458	2.8639808	2.7343736
2022-05-24	Germany	3.0090213	3.0568018	2.9201274
2022-05-25	Germany	3.2023478	3.252005	3.1075673
2022-05-26	Germany	3.3954492	3.447006	3.296873
2022-05-27	Germany	3.586401	3.6439586	3.4832244
2022-05-28	Germany	3.7793155	3.8410196	3.6686473
2022-05-29	Germany	3.9670682	4.0360646	3.8524623
2022-05-30	Germany	4.152217	4.227473	4.0337334
2022-05-31	Germany	4.3353224	4.413542	4.2137804
2022-06-01	Germany	4.510727	4.5944667	4.3867807
2022-06-02	Germany	4.6830463	4.768752	4.550751
2022-06-03	Germany	4.8489733	4.93502	4.708217
2022-06-04	Germany	5.0023193	5.093778	4.860918
2022-06-05	Germany	5.1499434	5.240886	4.9982953
2022-06-06	Germany	5.2871904	5.3802724	5.125601
2022-06-07	Germany	5.411407	5.5081396	5.2421045
2022-06-08	Germany	5.5232162	5.6209774	5.349442
2022-06-09	Germany	5.6236324	5.7233863	5.445399
2022-06-10	Germany	5.709402	5.8094225	5.529386
2022-06-11	Germany	5.7837744	5.8851857	5.5997047
2022-06-12	Germany	5.8429966	5.946146	5.658358
2022-06-13	Germany	5.889494	5.994301	5.704405
2022-06-14	Germany	5.9224095	6.0277185	5.7359247
2022-06-15	Germany	5.940599	6.0482116	5.752826
2022-06-16	Germany	5.944044	6.0538855	5.7513638
2022-06-17	Germany	5.936097	6.0456867	5.7368584
2022-06-18	Germany	5.915096	6.0239353	5.7123947
2022-06-19	Germany	5.881623	5.9899173	5.67616
2022-06-20	Germany	5.835071	5.942176	5.63147
2022-06-21	Germany	5.7772675	5.8826365	5.5751357
2022-06-22	Germany	5.7079916	5.8116345	5.505907
2022-06-23	Germany	5.6279655	5.730532	5.4277215
2022-06-24	Germany	5.5375443	5.6395044	5.341305
2022-06-25	Germany	5.4392066	5.5390463	5.2458096
2022-06-26	Germany	5.3342314	5.4308534	5.142086
2022-06-27	Germany	5.220903	5.313729	5.0314918
2022-06-28	Germany	5.0990725	5.1909766	4.915645
2022-06-29	Germany	4.971513	5.0622373	4.7942386
2022-06-30	Germany	4.8403273	4.9287114	4.668025
2022-07-01	Germany	4.70485	4.790727	4.537953
2022-07-02	Germany	4.566695	4.6490965	4.4045377
2022-07-03	Germany	4.4261103	4.50425	4.2690134
2022-07-04	Germany	4.282229	4.357741	4.130215
2022-07-05	Germany	4.13764	4.2100196	3.9913883
2022-07-06	Germany	3.9917922	4.0618258	3.851347
2022-07-07	Germany	3.8453498	3.9140952	3.7108948
2022-07-08	Germany	3.7005367	3.7670052	3.5708673
2022-07-09	Germany	3.5560002	3.620107	3.4317644
2022-07-10	Germany	3.4124742	3.4755788	3.2940454
2022-07-11	Germany	3.2707412	3.3328571	3.1581235
2022-07-12	Germany	3.1314948	3.1916795	3.024374
2022-07-13	Germany	2.994827	3.0525074	2.893184
2022-07-14	Germany	2.86102	2.9165015	2.7648063
2022-07-15	Germany	2.7304115	2.783671	2.6394804
2022-07-16	Germany	2.603284	2.6542962	2.5174224
2022-07-17	Germany	2.4803119	2.5285954	2.398819
2022-07-18	Germany	2.3611224	2.406733	2.283821
2022-07-19	Germany	2.2460604	2.2888331	2.1725445
2022-07-20	Germany	2.1347826	2.1749954	2.0650835
2022-07-21	Germany	2.0275745	2.0652819	1.9614965
2022-07-22	Germany	1.9238803	1.9597343	1.8618227
2022-07-23	Germany	1.8244271	1.858367	1.766089
2022-07-24	Germany	1.7294421	1.761171	1.6744971
2022-07-25	Germany	1.6388123	1.6681181	1.5872066
2022-07-26	Germany	1.551762	1.5797151	1.5037024
2022-07-27	Germany	1.4684479	1.4954296	1.4239322
2022-07-28	Germany	1.3890043	1.4153385	1.3478278
2022-07-29	Germany	1.313421	1.3385777	1.2753118
2022-07-30	Germany	1.2413139	1.2660811	1.2058699
2022-07-31	Germany	1.1728034	1.1971668	1.1398185
2022-08-01	Germany	1.1081254	1.1317273	1.0771234
2022-08-02	Germany	1.0465629	1.0696166	1.0176753
2022-08-03	Germany	0.9885013	1.010185	0.96137154
2022-08-04	Germany	0.93355936	0.9539155	0.90839076
2022-08-05	Germany	0.881429	0.9007009	0.85827327
2022-08-06	Germany	0.8321558	0.8508278	0.8109022
2022-08-07	Germany	0.78568673	0.803839	0.76616085
2022-08-08	Germany	0.7420331	0.7594939	0.72393453
2022-08-09	Germany	0.70057994	0.71767193	0.68411
2022-08-10	Germany	0.6620101	0.67799616	0.6465744
2022-08-11	Germany	0.6256677	0.64062506	0.610783
2022-08-12	Germany	0.59114456	0.6054603	0.57749003
2022-08-13	Germany	0.558723	0.5723897	0.5461796
2022-08-14	Germany	0.5281555	0.54127854	0.51673985
2022-08-15	Germany	0.49940282	0.51204896	0.48907232
2022-08-16	Germany	0.472601	0.4848501	0.46296903
2022-08-17	Germany	0.44753754	0.4593374	0.4385379
2022-08-18	Germany	0.42376733	0.43539056	0.41563582
2022-08-19	Germany	0.4016677	0.41280043	0.39415586
2022-08-20	Germany	0.38098815	0.39176098	0.37400573
2022-08-21	Germany	0.36162427	0.37197834	0.35489875
2022-08-22	Germany	0.34337682	0.3532766	0.33699128
2022-08-23	Germany	0.32628733	0.33576077	0.32027614
2022-08-24	Germany	0.31038857	0.31937045	0.30472574
2022-08-25	Germany	0.29548776	0.30417827	0.28996515
2022-08-26	Germany	0.28158852	0.28996003	0.27611774
2022-08-27	Germany	0.2684833	0.27657142	0.26326644
2022-08-28	Germany	0.2562356	0.26399356	0.25134805
2022-08-29	Germany	0.24479425	0.25224346	0.24023852
2022-08-30	Germany	0.2341671	0.24129368	0.22980177
2022-08-31	Germany	0.22427845	0.23106748	0.22003318
2022-09-01	Germany	0.21502236	0.22150962	0.21092899
2022-09-02	Germany	0.20638853	0.21259645	0.20244426
2022-09-03	Germany	0.19834743	0.20429222	0.19456631
2022-09-04	Germany	0.19084641	0.19656238	0.18726099
2022-09-05	Germany	0.183896	0.18947273	0.18046874
2022-09-06	Germany	0.17744274	0.18287182	0.17416298
2022-09-07	Germany	0.17147318	0.17666936	0.16829902
2022-09-08	Germany	0.16596174	0.17092565	0.16283527
2022-09-09	Germany	0.16083047	0.16570616	0.15778887
2022-09-10	Germany	0.15611425	0.16089202	0.1531387
2022-09-11	Germany	0.15180507	0.15646382	0.14887443
2022-09-12	Germany	0.1478475	0.15239778	0.14499374
2022-09-13	Germany	0.14422457	0.148683	0.14139217
2022-09-14	Germany	0.14093277	0.14530674	0.1381537
2022-09-15	Germany	0.13796031	0.14225593	0.13517454
2022-09-16	Germany	0.13530792	0.1395196	0.13254194
2022-09-17	Germany	0.1329754	0.13708796	0.1302082
2022-09-18	Germany	0.1309335	0.13495272	0.12814473
2022-09-19	Germany	0.12917554	0.13309999	0.12639405
2022-09-20	Germany	0.12767395	0.1315137	0.1249161
2022-09-21	Germany	0.12642899	0.1302102	0.12370971
2022-09-22	Germany	0.12548599	0.12921423	0.12273149
2022-09-23	Germany	0.12478868	0.12846754	0.1220333
2022-09-24	Germany	0.12435353	0.1279624	0.121598765
2022-09-25	Germany	0.12417659	0.12772016	0.1214163
2022-09-26	Germany	0.12422114	0.12773637	0.12148268
2022-09-27	Germany	0.12446892	0.12802203	0.12173718
2022-09-28	Germany	0.12495379	0.12855528	0.12223865
2022-09-29	Germany	0.12567565	0.12932259	0.12295739
2022-09-30	Germany	0.12661877	0.13032211	0.123895355
2022-10-01	Germany	0.12777688	0.13155337	0.12508097
2022-10-02	Germany	0.12919304	0.13301672	0.12642962
2022-10-03	Germany	0.13080478	0.13471372	0.1279646
2022-10-04	Germany	0.13267896	0.13663565	0.12978406
2022-10-05	Germany	0.13481903	0.13878274	0.13182989
2022-10-06	Germany	0.13720322	0.1412257	0.13411164
2022-10-07	Germany	0.13983022	0.14385314	0.13662992
2022-10-08	Germany	0.14268434	0.14671968	0.1393888
2022-10-09	Germany	0.14580846	0.14989552	0.14239457
2022-10-10	Germany	0.14921546	0.15336178	0.145654
2022-10-11	Germany	0.15289795	0.15703197	0.14917497
2022-10-12	Germany	0.1568783	0.16098529	0.15296559
2022-10-13	Germany	0.16113022	0.16523807	0.15703508
2022-10-14	Germany	0.16570069	0.16985266	0.1613931
2022-10-15	Germany	0.17057295	0.17478983	0.16605018
2022-10-16	Germany	0.17577541	0.18006809	0.1710172
2022-10-17	Germany	0.1813239	0.18578912	0.17630602
2022-10-18	Germany	0.18719149	0.19186525	0.18185084
2022-10-19	Germany	0.19333711	0.19820294	0.18772262
2022-10-20	Germany	0.19983533	0.20491025	0.19394854
2022-10-21	Germany	0.20683399	0.21208915	0.20059745
2022-10-22	Germany	0.21430081	0.21965592	0.20774457
2022-10-23	Germany	0.22220191	0.22779883	0.2151475
2022-10-24	Germany	0.23051067	0.23627687	0.2229718
2022-10-25	Germany	0.23926401	0.24533117	0.23122466
2022-10-26	Germany	0.2485008	0.2547101	0.23993407
2022-10-27	Germany	0.2582202	0.26458326	0.24918295
2022-10-28	Germany	0.26850748	0.27518407	0.2589147
2022-10-29	Germany	0.27920038	0.28634974	0.26901352
2022-10-30	Germany	0.29039156	0.29791778	0.27976528
2022-10-31	Germany	0.30234966	0.31007317	0.29118556
2022-11-01	Germany	0.31487793	0.322995	0.30297577
2022-11-02	Germany	0.32791057	0.33630538	0.31513432
2022-11-03	Germany	0.34154403	0.35040337	0.3279641
2022-11-04	Germany	0.35587534	0.36505345	0.34168956
2022-11-05	Germany	0.3709428	0.38053334	0.3559277
2022-11-06	Germany	0.3865646	0.39679402	0.37047067
2022-11-07	Germany	0.4029419	0.41375205	0.38590592
2022-11-08	Germany	0.41990685	0.431363	0.40230784
2022-11-09	Germany	0.4375122	0.44987726	0.4193827
2022-11-10	Germany	0.45555517	0.46911567	0.43696278
2022-11-11	Germany	0.47462595	0.4887111	0.4551149
2022-11-12	Germany	0.4945835	0.50901866	0.47363588
2022-11-13	Germany	0.5152178	0.5304752	0.49279475
2022-11-14	Germany	0.5364894	0.55269146	0.5126719
2022-11-15	Germany	0.55863535	0.57543164	0.53327
2022-11-16	Germany	0.58131707	0.59907144	0.5544913
2022-11-17	Germany	0.6042095	0.62343365	0.5763183
2022-11-18	Germany	0.6280669	0.64849865	0.5987304
2022-11-19	Germany	0.6529317	0.67424095	0.6215354
2022-11-20	Germany	0.678279	0.70063007	0.6447738
2022-11-21	Germany	0.703838	0.72763	0.6684829
2022-11-22	Germany	0.73023486	0.7551972	0.6926246
2022-11-23	Germany	0.7567265	0.78328353	0.7171703
2022-11-24	Germany	0.7834569	0.8118321	0.74204344
2022-11-25	Germany	0.8102976	0.84078026	0.7671178
2022-11-26	Germany	0.83786064	0.8700585	0.79234344
2022-11-27	Germany	0.8659667	0.89958835	0.81795174
2022-11-28	Germany	0.89411104	0.92928594	0.843477
2022-11-29	Germany	0.92162025	0.959059	0.86914116
2022-11-30	Germany	0.9495661	0.9888072	0.89475757
2022-12-01	Germany	0.9775764	1.0184251	0.9198719
2022-12-02	Germany	1.0048339	1.0477979	0.944226
2022-12-03	Germany	1.0318763	1.076806	0.9684279
2022-12-04	Germany	1.0583209	1.1054034	0.9921659
