date	location	median_R	R_upper_80	R_lower_80
2022-09-20	Central Europe	0.550018	0.55001813	0.55001783
2022-09-21	Central Europe	0.5500103	0.5500104	0.55001014
2022-09-22	Central Europe	0.5500027	0.55000275	0.5500025
2022-09-23	Central Europe	0.5499951	0.54999524	0.54999495
2022-09-24	Central Europe	0.5499876	0.5499877	0.5499875
2022-09-25	Central Europe	0.5499802	0.54998034	0.5499801
2022-09-26	Central Europe	0.5499729	0.54997295	0.5499728
2022-09-27	Central Europe	0.5499656	0.54996574	0.5499655
2022-09-28	Central Europe	0.54995847	0.5499585	0.54995835
2022-09-29	Central Europe	0.5499513	0.54995143	0.5499512
2022-09-30	Central Europe	0.54994434	0.5499444	0.54994416
2022-10-01	Central Europe	0.54993737	0.5499375	0.54993725
2022-10-02	Central Europe	0.5499306	0.54993063	0.54993045
2022-10-03	Central Europe	0.5499239	0.54992396	0.5499238
2022-10-04	Central Europe	0.5499172	0.54991734	0.5499171
2022-10-05	Central Europe	0.5499108	0.54991084	0.5499106
2022-10-06	Central Europe	0.5499043	0.5499044	0.54990417
2022-10-07	Central Europe	0.5498981	0.54989815	0.54989797
2022-10-08	Central Europe	0.5498918	0.5498919	0.5498917
2022-10-09	Central Europe	0.5498857	0.5498858	0.54988563
2022-10-10	Central Europe	0.5498797	0.5498798	0.5498796
2022-10-11	Central Europe	0.54987377	0.5498738	0.5498737
2022-10-12	Central Europe	0.5498679	0.549868	0.54986787
2022-10-13	Central Europe	0.5498622	0.54986227	0.54986215
2022-10-14	Central Europe	0.54985654	0.5498566	0.5498564
2022-10-15	Central Europe	0.549851	0.54985106	0.54985094
2022-10-16	Central Europe	0.54984546	0.5498455	0.5498454
2022-10-17	Central Europe	0.5498401	0.54984015	0.54984
2022-10-18	Central Europe	0.5498347	0.54983485	0.54983467
2022-10-19	Central Europe	0.5498295	0.54982954	0.5498294
2022-10-20	Central Europe	0.54982436	0.54982436	0.54982424
2022-10-21	Central Europe	0.5498192	0.54981923	0.5498191
2022-10-22	Central Europe	0.5498141	0.54981416	0.54981405
2022-10-23	Central Europe	0.5498092	0.5498093	0.5498091
2022-10-24	Central Europe	0.5498042	0.5498043	0.54980415
2022-10-25	Central Europe	0.5497994	0.54979944	0.5497993
2022-10-26	Central Europe	0.5497946	0.5497946	0.54979455
2022-10-27	Central Europe	0.5497899	0.5497899	0.54978985
2022-10-28	Central Europe	0.5497852	0.54978526	0.5497851
2022-10-29	Central Europe	0.5497806	0.54978067	0.5497805
2022-10-30	Central Europe	0.549776	0.5497761	0.54977596
2022-10-31	Central Europe	0.54977155	0.54977155	0.5497715
2022-11-01	Central Europe	0.549767	0.5497671	0.54976696
2022-11-02	Central Europe	0.5497626	0.54976267	0.54976255
2022-11-03	Central Europe	0.54975826	0.5497583	0.5497582
2022-11-04	Central Europe	0.5497539	0.54975396	0.54975384
2022-11-05	Central Europe	0.5497496	0.5497497	0.54974955
2022-11-06	Central Europe	0.5497453	0.5497454	0.54974526
2022-11-07	Central Europe	0.54974115	0.5497412	0.5497411
2022-11-08	Central Europe	0.549737	0.54973704	0.5497369
2022-11-09	Central Europe	0.5497328	0.54973286	0.54973274
2022-11-10	Central Europe	0.5497287	0.5497287	0.54972863
2022-11-11	Central Europe	0.5497246	0.54972464	0.5497245
2022-11-12	Central Europe	0.5497205	0.5497206	0.54972047
2022-11-13	Central Europe	0.5497165	0.54971653	0.5497164
2022-11-14	Central Europe	0.5497124	0.5497125	0.5497123
2022-11-15	Central Europe	0.54970837	0.5497084	0.54970837
2022-11-16	Central Europe	0.54970443	0.54970443	0.5497044
2022-11-17	Central Europe	0.54970044	0.54970044	0.5497004
2022-11-18	Central Europe	0.5496965	0.54969656	0.54969645
2022-11-19	Central Europe	0.5496925	0.5496926	0.54969245
2022-11-20	Central Europe	0.54968864	0.5496887	0.5496886
2022-11-21	Central Europe	0.54968464	0.5496847	0.5496846
2022-11-22	Central Europe	0.5496807	0.54968077	0.54968065
2022-11-23	Central Europe	0.54967684	0.5496769	0.5496768
2022-11-24	Central Europe	0.5496729	0.5496729	0.54967284
2022-11-25	Central Europe	0.54966897	0.549669	0.5496689
2022-11-26	Central Europe	0.549665	0.54966503	0.549665
2022-11-27	Central Europe	0.5496611	0.5496611	0.54966104
2022-11-28	Central Europe	0.54965717	0.54965717	0.5496571
2022-11-29	Central Europe	0.5496532	0.5496532	0.5496531
2022-11-30	Central Europe	0.5496492	0.54964924	0.5496491
2022-12-01	Central Europe	0.54964525	0.54964525	0.5496452
2022-12-02	Central Europe	0.54964125	0.5496413	0.5496412
2022-12-03	Central Europe	0.5496372	0.54963726	0.54963714
2022-12-04	Central Europe	0.54963315	0.54963315	0.5496331
2022-12-05	Central Europe	0.5496291	0.54962915	0.54962903
2022-12-06	Central Europe	0.54962504	0.5496251	0.549625
2022-12-07	Central Europe	0.5496209	0.5496209	0.54962087
2022-12-08	Central Europe	0.54961675	0.5496168	0.54961663
2022-12-09	Central Europe	0.5496126	0.54961264	0.5496125
2022-12-10	Central Europe	0.5496084	0.54960847	0.54960835
2022-12-11	Central Europe	0.5496042	0.54960424	0.54960406
2022-12-12	Central Europe	0.5495999	0.5495999	0.54959977
2022-12-13	Central Europe	0.5495956	0.5495956	0.5495955
2022-12-14	Central Europe	0.5495912	0.54959124	0.5495911
2022-12-15	Central Europe	0.5495868	0.54958683	0.5495867
2022-12-16	Central Europe	0.54958236	0.5495824	0.5495823
2022-12-17	Central Europe	0.5495779	0.5495779	0.54957783
2022-12-18	Central Europe	0.5495733	0.54957336	0.54957324
2022-12-19	Central Europe	0.5495687	0.5495688	0.54956865
2022-12-20	Central Europe	0.54956406	0.5495641	0.549564
2022-12-21	Central Europe	0.54955935	0.5495594	0.5495593
2022-12-22	Central Europe	0.5495546	0.5495546	0.5495545
2022-12-23	Central Europe	0.54954976	0.5495498	0.5495497
2022-12-24	Central Europe	0.54954493	0.54954493	0.5495449
2022-12-25	Central Europe	0.5495399	0.54954	0.54953986
2022-12-26	Central Europe	0.549535	0.549535	0.5495349
2022-12-27	Central Europe	0.54952985	0.5495299	0.5495298
2022-12-28	Central Europe	0.54952466	0.5495247	0.5495246
2022-12-29	Central Europe	0.5495195	0.5495195	0.5495194
2022-12-30	Central Europe	0.5495142	0.5495142	0.54951406
2022-12-31	Central Europe	0.5495088	0.5495088	0.5495087
2023-01-01	Central Europe	0.5495033	0.5495034	0.54950327
2023-01-02	Central Europe	0.54949784	0.54949784	0.5494977
2023-01-03	Central Europe	0.5494922	0.54949224	0.5494921
2023-01-04	Central Europe	0.54948646	0.5494865	0.54948634
2023-01-05	Central Europe	0.5494807	0.54948074	0.5494806
2023-01-06	Central Europe	0.5494748	0.54947484	0.5494747
2023-01-07	Central Europe	0.5494688	0.5494689	0.54946876
2023-01-08	Central Europe	0.54946274	0.5494628	0.5494627
2023-01-09	Central Europe	0.54945654	0.5494566	0.5494565
2023-01-10	Central Europe	0.54945034	0.5494504	0.5494503
2023-01-11	Central Europe	0.54944396	0.549444	0.5494439
2023-01-12	Central Europe	0.5494375	0.5494376	0.54943746
2023-01-13	Central Europe	0.54943097	0.549431	0.5494309
2023-01-14	Central Europe	0.5494243	0.54942435	0.5494242
2023-01-15	Central Europe	0.54941744	0.54941756	0.5494174
2023-01-16	Central Europe	0.5494106	0.5494107	0.5494105
2023-01-17	Central Europe	0.54940355	0.54940367	0.54940355
2023-01-18	Central Europe	0.5493965	0.5493966	0.54939646
2023-01-19	Central Europe	0.54938924	0.54938936	0.5493892
2023-01-20	Central Europe	0.5493819	0.549382	0.54938185
2023-01-21	Central Europe	0.5493744	0.5493746	0.54937434
2023-01-22	Central Europe	0.54936683	0.54936695	0.5493668
2023-01-23	Central Europe	0.54935914	0.54935926	0.5493591
2023-01-24	Central Europe	0.5493513	0.5493514	0.5493512
2023-01-25	Central Europe	0.54934335	0.54934347	0.5493432
2023-01-26	Central Europe	0.5493352	0.5493353	0.5493351
