time	date	datetime	milliseconds	mean	median	upper	lower
2022.3012025451867	2022-04-20	2022-04-20T06:32:03	1650436323530	4.310344576332709	3.990483489015827	8.28665082889135	1.968484964781383
2022.291461296169	2022-04-16	2022-04-16T17:12:03	1650129123500	3.910412070719149	3.5819259190848967	7.86016364399078	1.7083377969482385
2022.2817200471513	2022-04-13	2022-04-13T03:52:03	1649821923471	3.541760207882752	3.183461452326782	7.436773883953638	1.460674801682968
2022.2719787981337	2022-04-09	2022-04-09T14:32:03	1649514723442	3.204593465557277	2.8084599838700157	7.019628975338119	1.2303395717544416
2022.262237549116	2022-04-06	2022-04-06T01:12:03	1649207523414	2.898281126074301	2.481662571649722	6.633496031430837	1.0362295134744839
2022.2524963000983	2022-04-02	2022-04-02T11:52:03	1648900323385	2.6215293153791075	2.1659907075893075	6.292275105649057	0.856512505644162
2022.2427550510806	2022-03-29	2022-03-29T22:32:03	1648593123356	2.372566236368842	1.8880074007122198	5.9576857011706705	0.7340971173971035
2022.233013802063	2022-03-26	2022-03-26T09:12:03	1648285923327	2.149318167726416	1.6497122878274937	5.630784433184406	0.6153174560999715
2022.2232725530453	2022-03-22	2022-03-22T19:52:03	1647978723298	1.949561615731998	1.4337334092334761	5.319904643400323	0.5087689903833997
2022.2135313040276	2022-03-19	2022-03-19T06:32:03	1647671523269	1.7710445708618574	1.23246905858711	5.024468682789494	0.421600032585238
2022.20379005501	2022-03-15	2022-03-15T17:12:03	1647364323240	1.6115758050240372	1.0504339585140399	4.725753391088523	0.3419328836447101
2022.1940488059922	2022-03-12	2022-03-12T03:52:03	1647057123211	1.4690850903481636	0.9091569013905999	4.475374205512025	0.27802892068178553
2022.1843075569745	2022-03-08	2022-03-08T14:32:03	1646749923182	1.341659267084209	0.7817900335597181	4.22184372622552	0.2235333144012758
2022.1745663079569	2022-03-05	2022-03-05T01:12:03	1646442723153	1.2275596853508577	0.6702414050275675	3.9865958678602516	0.18270662863748466
2022.1648250589392	2022-03-01	2022-03-01T11:52:03	1646135523124	1.1252262173466552	0.5708376894535826	3.7739097817197123	0.14747877999478223
2022.1550838099215	2022-02-25	2022-02-25T22:32:03	1645828323095	1.0332722370783085	0.4885129091711526	3.5439095589098173	0.1172536013457098
2022.1453425609038	2022-02-22	2022-02-22T09:12:03	1645521123066	0.9504740170908333	0.4154183033837936	3.3456006210091145	0.09300133739323745
2022.1356013118861	2022-02-18	2022-02-18T19:52:03	1645213923037	0.8757570890604532	0.3563761642484565	3.1556496776501555	0.07469790489279371
2022.1258600628685	2022-02-15	2022-02-15T06:32:03	1644906723008	0.8081813493905051	0.3048196189045661	2.971966733071831	0.05893119165069844
2022.1161188138508	2022-02-11	2022-02-11T17:12:02	1644599522980	0.746926088714576	0.2593955231506612	2.8279413600289454	0.046942191242815415
2022.106377564833	2022-02-08	2022-02-08T03:52:02	1644292322951	0.6912756763197679	0.22188066560820566	2.6833987237873274	0.0370788401148768
2022.0966363158154	2022-02-04	2022-02-04T14:32:02	1643985122922	0.6406063123274127	0.19077573698441241	2.5159422881971145	0.029431007003869233
2022.0868950667978	2022-02-01	2022-02-01T01:12:02	1643677922893	0.5943740437261213	0.16423870162597895	2.3550114797938986	0.023344130984826888
2022.07715381778	2022-01-28	2022-01-28T11:52:02	1643370722864	0.5521040989998631	0.14004227584868567	2.211284322490803	0.018419920564791335
2022.0674125687624	2022-01-24	2022-01-24T22:32:02	1643063522835	0.5133815086063882	0.11818691051013033	2.0907677329353866	0.014585591376519878
2022.0576713197447	2022-01-21	2022-01-21T09:12:02	1642756322806	0.47784292827636804	0.10162549831233612	2.0009130955404233	0.011571274920684889
2022.047930070727	2022-01-17	2022-01-17T19:52:02	1642449122777	0.4451695566922329	0.08694685047813511	1.8907602907785828	0.009175948426731863
2022.0381888217094	2022-01-14	2022-01-14T06:32:02	1642141922748	0.4150810297502513	0.0744434469153606	1.7901060702093308	0.0073734197732058145
2022.0284475726917	2022-01-10	2022-01-10T17:12:02	1641834722719	0.38733017417868304	0.06330905714009916	1.675096362787792	0.005843052791628596
2022.018706323674	2022-01-07	2022-01-07T03:52:02	1641527522690	0.3616985096224248	0.05465011599147007	1.601146370898004	0.0046567287758747826
2022.0089650746563	2022-01-03	2022-01-03T14:32:02	1641220322661	0.33799239766514805	0.04674200920376025	1.5258495637159057	0.0037101600745807197
2021.9992238256386	2021-12-31	2021-12-31T01:12:02	1640913122632	0.3160397468821073	0.0399598072744737	1.4454297787478922	0.002960112175869392
2021.989482576621	2021-12-27	2021-12-27T11:52:02	1640605922603	0.295687193811407	0.03385167297479963	1.3692748980392042	0.002323822185360053
2021.9797413276033	2021-12-23	2021-12-23T22:32:02	1640298722574	0.276797690060386	0.028859770417861523	1.2948337217311126	0.0018406267624492105
2021.9700000785856	2021-12-20	2021-12-20T09:12:02	1639991522545	0.25924843528336244	0.0248972243017359	1.2288568644818472	0.0014442738976442324
2021.960258829568	2021-12-16	2021-12-16T19:52:02	1639684322517	0.24292910432333972	0.021468482191261806	1.1641729041399758	0.0011332614398912243
2021.9505175805502	2021-12-13	2021-12-13T06:32:02	1639377122488	0.22774032436593034	0.018302941122000965	1.1108713096406997	8.892176761398422E-4
2021.9407763315326	2021-12-09	2021-12-09T17:12:02	1639069922459	0.2135923645406344	0.015580018418842271	1.0552216427210086	6.999599103042214E-4
2021.9310350825149	2021-12-06	2021-12-06T03:52:02	1638762722430	0.20040400609242873	0.013358334383259661	0.9998555096066013	5.509264259013607E-4
2021.9212938334972	2021-12-02	2021-12-02T14:32:02	1638455522401	0.18810156612292475	0.011350583577994662	0.9420767811513373	4.358646791041804E-4
2021.9115525844795	2021-11-29	2021-11-29T01:12:02	1638148322372	0.1766180520584477	0.009663250675287295	0.8885718641541807	3.4483302173581547E-4
2021.9018113354618	2021-11-25	2021-11-25T11:52:02	1637841122343	0.165892427533403	0.008231508574934446	0.8388035399984917	2.704587793577252E-4
2021.8920700864442	2021-11-21	2021-11-21T22:32:02	1637533922314	0.15586897336669356	0.0070930973387548476	0.7939469658188472	2.0912696481610292E-4
2021.8823288374265	2021-11-18	2021-11-18T09:12:02	1637226722285	0.14649672983405004	0.0060633083559235015	0.7494142455443737	1.6420687052217016E-4
2021.8725875884088	2021-11-14	2021-11-14T19:52:02	1636919522256	0.13772900856862086	0.005245189217388685	0.716023243222238	1.289354532231793E-4
2021.8628463393911	2021-11-11	2021-11-11T06:32:02	1636612322227	0.12952296421604706	0.00444754629446442	0.6839229511961629	1.0124024126474629E-4
2021.8531050903734	2021-11-07	2021-11-07T17:12:02	1636305122198	0.1218392174804951	0.0037998965240903268	0.6523776071827477	8.116764571074727E-5
2021.8433638413558	2021-11-04	2021-11-04T03:52:02	1635997922168	0.114641522469165	0.0032302505822667874	0.6220038142849741	6.524454398130023E-5
2021.833622592338	2021-10-31	2021-10-31T14:32:02	1635690722139	0.10789647231261247	0.0027431968301973356	0.5906294427839547	5.104064310426587E-5
2021.8238813433204	2021-10-28	2021-10-28T01:12:02	1635383522110	0.10157323793890505	0.0023522245204800987	0.5595624279571787	3.988245283672282E-5
2021.8141400943027	2021-10-24	2021-10-24T11:52:02	1635076322081	0.09564333563837514	0.0020388429589278797	0.5291772279204147	3.116359222088223E-5
2021.804398845285	2021-10-20	2021-10-20T22:32:02	1634769122052	0.09008041969532203	0.001748674936348351	0.5062417314819968	2.435079311716871E-5
2021.7946575962674	2021-10-17	2021-10-17T09:12:02	1634461922024	0.08486009690270828	0.001494586267849054	0.48392325907022243	1.9027365747536277E-5
2021.7849163472497	2021-10-13	2021-10-13T19:52:01	1634154721995	NaN	NaN	NaN	NaN
