time	date	datetime	milliseconds	mean	median	upper	lower
2022.3378389794766	2022-05-03	2022-05-03T15:28:10	1651591690907	6.721946237642495	6.304265452271392	13.10788074523239	3.0470984147985205
2022.3307709595613	2022-05-01	2022-05-01T01:33:13	1651368793831	6.2985630990825765	5.868403124957198	12.368841212631121	2.7861713359753932
2022.323702939646	2022-04-28	2022-04-28T11:38:16	1651145896755	5.8898771168392345	5.48487770783264	11.783285572517892	2.5605677127672557
2022.3166349197306	2022-04-25	2022-04-25T21:43:19	1650922999679	5.496987916390113	5.104751262763494	11.234183086341947	2.3198764770743616
2022.3095668998153	2022-04-23	2022-04-23T07:48:22	1650700102603	5.120782719793873	4.7285307852228335	10.710705159135378	2.1433429611365886
2022.3024988799	2022-04-20	2022-04-20T17:53:25	1650477205527	4.761932725901661	4.377868680159483	10.109968634896981	1.949036583896322
2022.2954308599847	2022-04-18	2022-04-18T03:58:28	1650254308451	4.420895730031565	4.0403862579160155	9.53260399437268	1.764860922085519
2022.2883628400693	2022-04-15	2022-04-15T14:03:31	1650031411375	4.09792435127402	3.731834088726012	8.976676560152544	1.6063779014285298
2022.281294820154	2022-04-13	2022-04-13T00:08:34	1649808514299	3.793079016234999	3.4331105510944915	8.330398525270487	1.4412426316354463
2022.2742268002387	2022-04-10	2022-04-10T10:13:37	1649585617224	3.5062447059214032	3.166402622097783	7.7655934092750964	1.2919989461154695
2022.2671587803234	2022-04-07	2022-04-07T20:18:40	1649362720148	3.237150408876961	2.9029140617221847	7.329633892402081	1.1683589977863018
2022.260090760408	2022-04-05	2022-04-05T06:23:43	1649139823072	2.9853902324697406	2.6731786364304297	6.89240396021074	1.039334495897328
2022.2530227404927	2022-04-02	2022-04-02T16:28:45	1648916925996	2.7504451941637194	2.4554559987787554	6.3881265263974045	0.920015231883088
2022.2459547205774	2022-03-31	2022-03-31T02:33:48	1648694028920	2.5317048315100052	2.2582362750201006	6.069296925069349	0.8071796555842318
2022.238886700662	2022-03-28	2022-03-28T12:38:51	1648471131844	2.3284879179701914	2.0647620786072	5.639222715449213	0.7104797900779932
2022.2318186807468	2022-03-25	2022-03-25T22:43:54	1648248234768	2.140061735894866	1.895448878427913	5.268093728176586	0.6306810450849433
2022.2247506608314	2022-03-23	2022-03-23T08:48:57	1648025337691	1.9656595234370562	1.7300607275617426	4.951886397941498	0.5626880858348624
2022.217682640916	2022-03-20	2022-03-20T18:54:00	1647802440615	1.8044958666135076	1.583942183368538	4.649109611371814	0.5011638877988345
2022.2106146210008	2022-03-18	2022-03-18T04:59:03	1647579543539	1.6557799422148278	1.4392868537469974	4.314514859295327	0.43943650733063866
2022.2035466010855	2022-03-15	2022-03-15T15:04:06	1647356646464	1.5187266266771515	1.3063632868277848	3.9841777081645215	0.3894499890309465
2022.1964785811701	2022-03-13	2022-03-13T01:09:09	1647133749388	1.3925655687933376	1.189836105452722	3.6712285106077736	0.33696522123838246
2022.1894105612548	2022-03-10	2022-03-10T11:14:12	1646910852312	1.2765483815011398	1.0870196295796886	3.3759898363870446	0.2942806934566779
2022.1823425413395	2022-03-07	2022-03-07T21:19:15	1646687955236	1.1699541430323723	0.9883548573723364	3.19817476367907	0.25757478715237486
2022.1752745214242	2022-03-05	2022-03-05T07:24:18	1646465058160	1.072093414463438	0.8974510408226043	2.9201688105816297	0.22659209926814938
2022.1682065015088	2022-03-02	2022-03-02T17:29:21	1646242161084	0.9823109834009052	0.8143183422871177	2.71743484317777	0.19917235603324904
2022.1611384815935	2022-02-28	2022-02-28T03:34:24	1646019264008	0.8999875361155334	0.7394454359313415	2.578646647164372	0.17078122689294162
2022.1540704616782	2022-02-25	2022-02-25T13:39:26	1645796366932	0.8245404463080013	0.6727171647560315	2.410529677269449	0.14963886998166395
2022.1470024417629	2022-02-22	2022-02-22T23:44:29	1645573469856	0.7554238506043806	0.6122901974350436	2.231613026155616	0.13109633684841754
2022.1399344218476	2022-02-20	2022-02-20T09:49:32	1645350572780	0.6921281609519562	0.5554502795016794	2.103757524817528	0.11483802022890761
2022.1328664019322	2022-02-17	2022-02-17T19:54:35	1645127675704	0.634179143849293	0.5029938699665738	1.9364152190875166	0.10016484949631511
2022.125798382017	2022-02-15	2022-02-15T05:59:38	1644904778628	0.5811366768472955	0.4560852452062752	1.8019867574506072	0.08686967260256885
2022.1187303621016	2022-02-12	2022-02-12T16:04:41	1644681881552	0.532593274662271	0.4144682837157928	1.7104604147697249	0.0756261479935549
2022.1116623421863	2022-02-10	2022-02-10T02:09:44	1644458984476	0.4881724609159278	0.37447511690437973	1.583785750866055	0.06486111324494995
2022.104594322271	2022-02-07	2022-02-07T12:14:47	1644236087400	0.4475270471155334	0.3392584185752622	1.4810351949694633	0.05596663059640749
2022.0975263023556	2022-02-04	2022-02-04T22:19:50	1644013190324	0.41033736801709175	0.30734688421626544	1.3821980607353848	0.048471193951649116
